Z7,mH,mHc,mA,sinba,cba,m12,tb,Z4,Z5,l1,l2,l3,l4,l5,l6,l7,alpha,beta,kappa1tt,kappa1bb,g_HpHmh,Gamma_h,Gamma_H,Gamma_Hc,Gamma_A,br_h_bb,br_h_tautau,br_h_gg,br_h_WW,br_h_ZZ,br_h_gaga,br_A_tt,br_A_bb,br_A_gg,br_A_mumu,br_A_tautau,br_A_Zga,br_A_Zh,br_A_ZH,br_A_gaga,br_H_tt,br_H_bb,br_H_gg,br_H_mumu,br_H_tautau,br_H_Zga,br_H_Zh,br_H_WW,br_H_ZZ,br_H_ZA,br_H_AA,br_H_hh,br_H_gaga,br_Hp_tb,br_Hp_taunu,br_Hp_Wh,br_Hp_WH,br_Hp_WA,X_sect_bg_tot,X_sect_bg_h,X_sect_bg_H,X_sect_bg_A,X_sect_bq_tot,X_sect_bq_h,X_sect_bq_H,X_sect_bq_A,X_sect_qq_tot,X_sect_qq_h,X_sect_qq_H,X_sect_qq_A
2.91054,847.234,791.903,717.844,0.999625,0.0273698,28451,8.16273,4.32255,0.633956,1.43721,0.364342,19.8697,5.06254,1.37394,-8.88E-16,3.33E-16,0.154440041757988,1.44891300620722,0.995483,-1.26521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0461322812454,0.040164667,0.03462141171,7.44E-06,0.03452282433,0.03439179,0.0001175332,7.44E-06,0.0036414053,0.0023417543,0.000802907,0.0005016062
2.05247,869.543,737.317,694.542,0.999983,0.0058309271132547,133836,6.53477,4.87935,2.85878,4.60562,0.0501181,9.86579,5.62905,3.60848,-8.88E-16,5.83E-16,0.0802278441662632,1.41899158453948,1.00838,-0.529975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039611785,7.31E-06,1.23E-05,0.033461987411,1.92E-05,0.000196234751,,,0.002493341,0.00013387229,0.0002189027
1.46681,887.717,600,888.495,0.987133,0.159899,71255.7,10.9631,-7.43185,6.73478,6.23033,0.21433,22.8248,-7.11195,7.05467,-8.88E-16,9.51E-16,0.0696273559041276,1.47983297093188,1.00172,-0.765862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.201041707791,0.038746131,1.55E-05,1.03E-05,0.033929338303,0.03378201,0.000115462134,1.03E-05,0.00290626,0.0023449985,0.0001529068,0.000411558
3.55251,848.613,573.601,606.649,0.982779,0.184787,93661.4,7.63446,3.88753,5.17429,1.20662,0.56694,18.794,4.84527,6.13203,-8.88E-16,1.08E-15,0.207710254717901,1.44057065907246,0.986862,-1.58804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0387631776833,0.0387311289999999,8.81E-06,7.37E-05,0.033808126346,0.02912206,0.000143257289,7.37E-05,0.00294438039,0.002402633,0.0001662533,0.0003716573
1.77994,716.832,600,588.913,0.966405,0.257025,69592.9,7.97968,1.92781,1.49294,1.94292,0.606189,18.7095,2.60387,2.169,-8.88E-16,1.25E-15,0.239924920934805,1.44613396291986,0.978953,-1.91113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0676509901571,0.032583932,2.00E-05,2.88E-05,0.03313026727,0.03420001,0.00035212493,0.176920034,0.00313981369,0.00245937,0.00024016906,0.0004423031
0.66594,733.248,576.286,580.122,0.995756,0.0920296,99648.7,6.26198,2.12409,2.27041,4.36261,0.431451,13.8109,2.97309,3.11941,-8.88E-16,1.19E-15,0.210632673971827,1.4124442642965,0.990289,-1.32588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0171056127758,0.0170904213,6.31E-06,3.01E-05,0.034344276232,0.03284563,5.21E-05,,0.0027030625,0.0023727439,0.00017555968,0.0001599376
3.43673,753.344,564.512,582.369,0.994873,0.101137,58697.1,5.24549,1.57431,2.24993,1.91552,0.664473,15.4267,2.97902,3.65464,-8.88E-16,6.66E-16,0.280023249497702,1.38248655303375,0.978344,-1.47639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189766296935,0.0154992176,5.55E-05,1.02E-05,0.034478162075,0.03317542,0.00014579018,1.02E-05,0.0033378174,0.0023898616,0.0004975058,0.0004395355
-0.0750839,761.547,516.729,606.218,0.997171,0.0751726,58938.5,7.26871,0.186656,3.50183,0.693276,0.918977,22.6401,1.1902,4.50537,-8.88E-16,7.49E-16,0.299304825748786,1.43409362619004,0.96454,-2.16364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0153212405348,0.0152929071,1.91E-05,5.80E-05,0.034330836088,0.0292908,7.60E-05,5.80E-05,0.00286691134,0.0023554713,0.0003260707,0.00017961575
-0.807555,646.618,732.015,648.99,0.97367,0.227962,74227.2,8.25072,1.83875,-1.94383,6.12127,0.288523,-0.424469,1.72579,-2.0568,-8.88E-16,1.73E-16,3.00427047513643,1.45020754409904,0.997834,1.13785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0571743041016,0.0152538414,1.54E-05,1.03E-05,0.033332754938,0.03320504,0.000253934161,1.03E-05,0.00310459082,0.002451905,0.00022067474,0.0004331958999999
2.50163,862.738,665.24,710.795,0.977719,0.209918,78608.1,8.02102,2.18208,4.25006,3.23281,0.260484,16.5092,2.86189,4.92988,-8.88E-16,1.53E-15,0.124572643385428,1.44676556595266,0.999932,-1.00435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048445076499,0.0150818177,1.31E-05,0.036927552075,0.03354066395,0.03355887,0.000213353514,0.036927552075,0.00299385976,0.00240531,0.00019568915,0.0003913079
1.37927,783.983,666.794,590.946,0.937606,0.347699,74290.7,7.76613,5.40989,2.26274,7.08179,0.212857,9.83428,5.88483,2.73768,-8.88E-16,1.47E-15,0.108310003093217,1.4427729126153,1.00234,-0.846674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111582374906,0.014468332,2.91E-05,7.47E-06,0.03176391869,0.03331624,0.00057449022,7.47E-06,0.00328547297,0.002546864,0.00020148417,0.000539163
3.49946,742.626,274.584,617.387,0.999518,0.0310581,52891.6,6.1357,-3.97886,6.10848,0.942701,0.824917,19.7125,-2.80398,7.28337,-8.88E-16,6.11E-16,0.29882957595952,1.40924425393252,0.96829,-1.83028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011924498769,0.0141495038,0.00034931337329,3.14E-05,0.034450878223,0.03428576,5.17E-05,3.14E-05,0.00314430828,0.00234430758,0.0004131001,0.000385594
2.70425,861.602,617.86,719.94,0.999799,0.0200489301210817,102912,6.73726,0.335489,4.84067,5.59976,0.31518,18.1386,1.27219,5.77737,-8.88E-16,1.50E-15,0.161582042782032,1.42352916733952,0.997774,-1.0964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0816390507494,0.0141272183,6.66E-06,0.0036141972684,0.032521023835,3.04E-05,0.000348908795,,,0.0023464105,0.00013407568,0.000330295
-0.0490801,800.951,558.296,626.325,0.998738,0.0502279,60727.3,7.2096,1.1652,3.82378,1.13229,0.813813,22.3628,2.22023,4.87881,-8.88E-16,1.14E-15,0.269047968886407,1.43298193843197,0.973252,-1.9349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0127944744346,0.0140689343,2.52E-05,1.22E-05,0.034423214955,0.03389183,5.14E-05,1.22E-05,0.00281701796,0.0023463609,0.0002933934,0.0001746927
0.561235,499.026,600,627.729,0.988799,0.149255,10659.5,23.1093,-3.03935,-1.91625,0.454515,0.294606,18.3553,-2.99038,-1.86729,-8.88E-16,1.05E-15,0.10656739483974,1.52755068425867,0.995257,-2.46038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280249490707,0.0137047103,0.14632688131,0.0002295238624,0.0351481952,0.03435991,0.0008931539,0.08244897425,0.010388228,0.002755447,0.0045733,0.003088684
3.09639,783.87,605.482,619.282,0.999216,0.0395902177816693,160205,5.63388,2.09072,2.6483,2.68441,0.422667,14.7717,3.29698,3.85457,-8.88E-16,7.77E-16,0.216085889665124,1.39513139352077,0.992011,-1.22685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0135168721769,0.0136190417,8.03E-06,2.80E-05,0.031499832959,2.69E-05,0.00065749863,,,0.002406727,0.00020623921,0.0004212672
-0.189634,830.372,719.133,727.666,0.998234,0.0594079,67797.2,7.83753,1.98721,2.39446,5.64848,0.140792,12.7159,2.46501,2.87226,-8.88E-16,8.74E-16,0.0753932376898236,1.4438992873059,1.00524,-0.59516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0136403677191,0.013614564,1.75E-05,8.95E-06,0.034340898663,0.02912368,4.72E-05,8.95E-06,0.0027178818,0.0023485555999999,0.0002182639,0.0001487307
2.71154,879.97,777.395,743.769,0.976062,0.217493,97916.1,7.8879,3.8444,2.15694,0.672742,0.191344,15.7099,4.55083,2.86338,-8.88E-16,7.77E-16,0.103335614878169,1.44470113254321,1.00263,-0.820213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0480376638054,0.0134990514,1.00E-05,0.0001613124304,0.033506170639,0.03185952,0.000178956444,0.0001613124304,0.0026912272,0.002380622,0.00012497128,0.0001823393
0.0678935,759.912,600,580.522,0.998651,0.0519162,44519.8,8.00312,3.1764,2.41783,1.34908,0.646414,19.3066,3.94657,3.188,-8.88E-16,1.25E-15,0.238834011600793,1.4464957700684,0.979169,-1.90812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0134379415314,0.0131735842,2.66E-05,6.83E-05,0.0344622208399999,0.0343372,8.16E-05,6.83E-05,0.0036059334,0.0023511804999999,0.0005159828,0.00074294
3.7467,908.531,889.708,804.212,-0.999994,0.0034640964189671,132920,5.77133,4.09559,-0.682112,0.888786,0.114282,18.4287,5.45732,0.67962,-8.88E-16,3.89E-16,0.138113297958369,1.39924229132949,1.00523,-0.806459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012858402531,0.0126013813,6.10E-06,6.44E-06,0.032581042619,8.01E-06,0.000311254973,,,,9.63E-05,0.0001026775
1.60327,793.538,600,697.217,0.947727,0.319081,48040.1,7.2227,-0.274253,3.88613,5.44422,0.167827,13.0934,0.279425,4.43981,-8.88E-16,1.28E-15,0.100361529884807,1.43324509213447,1.00446,-0.730723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0914927209681,0.0125719038,5.94E-05,1.32E-05,0.03262518672,0.03210458,0.00084062261,1.32E-05,0.0035356029,0.002547062,0.0004105248,0.0005710019999999
-0.63344,816.294,600,704.692,0.999043,0.0437438,50845.2,7.49217,-0.0556906,4.45041,4.10647,0.190448,14.0465,0.546029,5.05213,-8.88E-16,5.55E-16,0.106536128195284,1.43811208612478,1.00315,-0.803766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012417521385,0.0123901608,1.91E-05,7.53E-06,0.034387089873,0.02945265,6.17E-05,7.53E-06,0.00299288743,0.0023458457,0.0004483332,0.00020100539
1.13666,823.285,616.276,580.058,0.935954,0.352123,82566.5,7.78669,5.99747,4.56808,6.28316,0.106735,4.32371,6.39613,4.96674,-8.88E-16,7.63E-16,0.0516164392080043,1.44309161427176,1.00687,-0.405091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114760187141,0.0121754694,2.53E-05,1.89E-05,0.0316039209,0.02967065,0.0005132191999999,1.89E-05,0.00335257762,0.002594819,0.00017743369,0.000577989
2.22318,884.219,773.049,786.403,0.998963,0.0455218,23554.8,8.2917,1.77321,2.46024,93049.9,3.71441,0.191048,17.5983,2.36856,-8.88E-16,8.19E-16,0.0956565961264264,1.45078651096349,1.00264,-0.797764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084039191319,0.012147462,0.07137455079,6.69E-06,0.0345121883699999,0.03431631,0.00017573214,6.69E-06,0.0038261276,0.0023441118,0.00097329,0.0005173959999999
2.48273,899.792,791.328,737.079,0.967198,0.254023,87642.1,7.95544,5.12431,2.38895,2.8736,0.176012,14.758,5.8011,3.06575,-8.88E-16,1.11E-15,0.0972629072863718,1.44575496879268,1.00311,-0.778665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0651385322604,0.0119279356,1.41E-05,1.07E-05,0.033106982894,0.03432067,0.000264424095,0.14345341,0.00279300993,0.0024285229999999,0.00015793051,0.0002019781
-0.996179,718.538,468.27,593.307,0.999947,0.010263,135384,6.44006,-0.95939,3.41958,4.55537,0.732404,18.2702,-0.0438688,4.3351,-8.88E-16,6.94E-16,0.283065284770168,1.41677086847733,0.971707,-1.82053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0107956018899,0.0118442711,1.31E-05,2.79E-05,0.0343068634486,0.03441743,6.67E-06,2.79E-05,0.002444814337,0.002330789197,5.57E-05,5.72E-05
1.51111,693.919,517.736,597.616,0.97183,0.235683,-2.89585,7.33122,-0.366046,2.57319,0.265568,0.503701,16.4781,0.340776,3.28001,-8.88E-16,2.22E-16,0.223351894889852,1.43525175474179,0.984188,-1.63915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0535058459333,0.0113769973,3.75E-05,8.86E-06,0.033526162236,0.03187069,0.00038823807,8.86E-06,0.002822236,0.002386029,0.0002657309,0.0001803877999999
2.76112,887.497,730.181,747.396,0.96719,0.254055,83404,8.25487,2.81251,3.65163,6.97223,0.171338,14.7914,3.34704,4.18616,-8.88E-16,1.19E-15,0.0880473749982744,1.45024949635275,1.00341,-0.731244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0673521463179,0.0113198595,1.52E-05,1.08E-05,0.03310155944,0.03019659,0.000271393379,1.08E-05,0.00280864799,0.002429847,0.00017040447,0.0002078561999999
1.76311,678.824,478.751,652.674,0.955504,0.29498,30442.7,6.18839,-3.70468,2.78711,5.46448,0.447388,16.8804,-2.98851,3.50329,-8.88E-16,9.44E-16,0.224294260168237,1.41059033000496,0.987598,-1.39428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0112715505,0.07564381924,1.22E-05,0.033591914978,0.03217521,0.00130492098,1.22E-05,0.0036979852,0.002521798,0.000755128,0.0004200379
2.28553,736.83,749.617,614.279,0.972943,0.231043,-0.957198,7.79042,4.9153,-1.1742,2.2572,0.441404,16.6299,5.56326,-0.526246,-8.88E-16,1.48E-15,0.192352039588195,1.44313750055426,0.98961,-1.50156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0522225863134,0.0112459085,1.19E-05,2.32E-05,0.033318177001,0.03079919,0.000211346544,2.32E-05,0.00260810234,0.00236857,0.0001255508499999,0.00011769045
2.28892,686.345,209.454,621.063,0.997633,0.0687689,97509.4,8.50079,-5.27874,5.99879,3.3899,0.685667,21.8249,-4.69535,6.58218,-8.88E-16,1.32E-15,0.265676121566719,1.45371951894855,0.971566,-2.24778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0149105161759,0.0111693111,0.000979675183846,0.000105717035645,0.03434167195,0.03436126,3.00E-05,0.000105717035645,0.00249378531,0.00234401391,7.80E-05,7.19E-05
2.65685,726.991,738.674,628.244,0.937138,0.34896,76210,7.80106,3.79457,-1.1852,0.123927,0.479958,17.9063,4.48124,-0.498533,-8.88E-16,5.27E-16,0.205282451960687,1.44330536226036,0.987014,-1.60324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113884202586,0.0110952407,2.82E-05,4.08E-05,0.03173840023,0.0302596,0.00055809506,4.08E-05,0.00327133632,0.002544205,0.00019061585,0.00053545
0.511281,861.98,898.984,787.139,0.998424,0.0561251,110359,5.99753,4.1727,-2.04869,1.25612,0.109038,17.1223,5.26462,-0.956772,-8.88E-16,1.42E-15,0.123699663682257,1.40558952100585,1.00606,-0.750247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0129664908414,0.010997759,8.19E-06,6.27E-06,0.034373437235,0.03305888,2.62E-05,,0.00257322728,0.00235390411,0.0001267881,8.96E-05
3.05095,721.783,402.239,604.336,0.951445,0.307819,99002,6.04676,-2.69608,4.01493,3.78722,0.978742,20.3385,-1.58179,5.12921,-8.88E-16,9.16E-16,0.335229153989041,1.4069115049925,0.95716,-2.01643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0819167052031,0.0109432826,1.61E-05,1.04E-05,0.03254955244,0.03343684,0.00042728863,1.04E-05,0.00333977206,0.002578544,0.00019494103,0.000562216
1.50233,667.089,858.475,592.937,0.950708,0.310086,88848.9,6.18273,7.24848,-5.466,69555.2,3.67259,0.231276,10.8485,7.83756,-8.88E-16,1.26E-15,0.147429082964882,1.41045381815618,1.002,-0.920085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0827105821324,0.0109421989,1.92E-05,1.52E-05,0.0325230381399999,0.03436695,0.00047951185,1.52E-05,0.00335909477,0.002598912,0.00022516272,0.0005402957
1.9008,805.311,638.547,705.314,-0.999831,-0.0183704,68099.8,7.15246,0.466472,3.42648,3.21961,0.142323,12.6017,1.06854,4.02854,-8.88E-16,1.14E-15,0.0917073731562159,1.43192805683021,1.00548,-0.661578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0109076975831,0.0108775386,1.87E-05,9.41E-06,0.034318972904,0.03417703,2.34E-05,9.41E-06,0.00267559612,0.0023245981,0.0002327922,0.0001223318499999
2.5811,817.264,799.994,703.685,0.999817,0.0191294,103655,8.30656,4.54982,-0.227729,0.741534,0.303368,17.5437,5.18673,0.409184,-8.88E-16,6.25E-16,0.135926116982149,1.45099284415906,0.997929,-1.13379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0108931339074,0.0108028198,1.59E-05,9.86E-06,0.0343792903174,0.03292646,1.17E-05,9.86E-06,0.002479978913,0.0023311514129999,7.24E-05,7.41E-05
1.9585,692.596,601.151,666.434,0.99998,0.00636272,82732.7,6.98293,-1.48497,1.24502,2.14907,0.317524,15.7483,-0.874729,1.85526,-8.88E-16,1.17E-15,0.166443633047956,1.42856187723351,0.996241,-1.16874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0107714807338,0.0107847762,1.06E-05,3.20E-05,0.034333464557,0.0340235,1.77E-05,3.20E-05,0.00262499746,0.00232910006,0.000176814,0.00011505436
-0.717512,679.035,873.973,700.649,-0.999993,-0.00376398,-5.08072,8.68859,4.00982,-4.9938,51775.3,6.339,0.265731,1.092,3.9229,-8.88E-16,5.55E-17,3.02326171511515,1.45620704788966,0.99956,1.0327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0107617450515,0.0107325958,2.57E-05,2.11E-05,0.034386568811,0.03327666,3.95E-05,2.11E-05,0.00283596178,0.00232860604,0.0003391261,0.00016515639
3.53596,761.3,300.018,619.622,0.944586,0.328265,-5.78857,6.09556,-3.48182,6.21461,2.0244,0.865151,20.2365,-2.25843,7.438,-8.88E-16,3.89E-16,0.30110415251168,1.40820325218341,0.967774,-1.83209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0912755557942,0.0107315316,3.24E-05,1.85E-05,0.032429185878,0.03345908,0.00068910774,1.85E-05,0.002966698,0.002554309,0.0002809869,0.00013472273
2.55438,704.193,367.848,643.844,0.999974,0.0072110556786049,161782,5.60829,-4.60424,4.60728,2.91287,0.507049,16.7068,-3.5869,5.62463,-8.88E-16,3.89E-16,0.247489899469246,1.39435283598466,0.98482,-1.39561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0107791362362,,1.30E-05,0.2273297007,0.03127809743,0.00011408493,0.000980812,,,0.002419564,0.0002720537,0.001059343
3.37118,741.131,597.192,599.965,0.999981,0.0061643847219314,128069,5.01254,1.54087,1.65037,0.202275,0.40005,13.2461,2.93368,3.04318,-8.88E-16,5.55E-16,0.232730518950788,1.37390181619084,0.992211,-1.17897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0253823958569,,1.25E-05,2.89E-05,0.0311353884,2.42E-05,0.00087918408,,,0.00241639,0.00026668959,0.0004804082
3.28125,744.088,579.529,596.73,-0.999992,0.0039999919999939,157293,5.58223,1.23082,1.89828,1.85642,0.663557,16.4305,2.4829,3.15036,-8.88E-16,7.77E-16,0.275071879623946,1.3936407441146,0.977708,-1.54126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0136088660351,,1.27E-05,3.26E-05,0.030575086856,3.07E-05,0.00096363727,,,0.0023375789,0.00025143342,0.0004912546
3.34043,751.075,297.269,630.411,0.999757,0.022044068385849,135406,6.01698,-4.18433,6.01117,2.69738,0.852145,20.369,-2.99169,7.20381,-8.88E-16,1.61E-15,0.302683635340005,1.40613594427591,0.967628,-1.8185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.89E-06,0.367545686,0.03035407634,0.0002209037,0.0010120477,,,0.002376892,0.00022900592,0.001463834
2.93056,774.431,375.186,662.732,0.999243,0.0389027884733218,142247,6.63424,-3.80559,6.04019,4.71832,0.704569,21.3981,-2.81053,7.03526,-8.88E-16,8.88E-16,0.260388600395304,1.42121296854093,0.977202,-1.72759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.42E-06,0.2327342265,0.03111036668,0.00013186857,0.00075404802,,,0.002563978,0.0002013135199999,0.000979038
3.32867,779.85,598.762,645.697,-0.999948,0.0101979064518216,138969,5.91731,0.637469,2.56438,2.06095,0.569753,17.9547,1.83805,3.76496,-8.88E-16,1.11E-15,0.242703173462762,1.4034046236799,0.984452,-1.44245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10E-05,4.02E-05,0.03110115895,2.87E-05,0.0007358872,,,0.002361553,0.00019989932,0.0004051970999999
4.06431,796.349,263.972,659.353,0.999765,0.0216782096816127,118939,6.08219,-4.97336,7.0701,2.07091,1.07255,24.0018,-3.57289,8.47057,-8.88E-16,6.66E-16,0.324857877587601,1.40785399211944,0.960417,-1.96752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.31E-06,0.463982417,0.02991498452,0.0003084986,0.00096748561,,,0.00281078,0.0001831952399999,0.001521842
3.81078,833.901,381.36,721.449,0.999891,0.0147644207133247,171559,5.51957,-4.86453,7.50842,0.782651,0.366917,18.4726,-3.42344,8.94951,-8.88E-16,1.11E-15,0.203440280631044,1.39159615086648,0.995316,-1.13352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0108506443736,,7.36E-06,0.272444317,0.03173434115,0.0001095333,0.00056154436,,,0.002387293,0.00014691639,0.000811105
1.65386,845.7,649.411,694.941,0.9999,0.01414178206592,130142,7.25558000000001,2.32361,4.34291,5.20906,0.0992157,10.2221,2.88526,4.90456,-8.88E-16,1.72E-15,0.0723263971405708,1.43386798427506,1.00681,-0.529411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.82E-06,3.27E-05,0.033678171152,3.12E-05,0.000178032702,,,0.00233621721,0.00015404305,0.0003207087
4.09001,853.161,595.346,626.613,0.999698,0.024574555865774,152332,6.31109,2.97149,4.23195,2.46412,0.772957,20.3869,4.3433,5.60377,-8.88E-16,1.22E-15,0.259971109932189,1.41367088164408,0.978451,-1.64272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.43E-06,3.38E-05,0.03076261029,3.35E-05,0.00060852089,,,0.0023513237,0.00015618889,0.0004300199
3.27392,864.392,273.978,761.234,1,6.12E-17,174287,5.51613,-7.34168,9.29885,6.21499,0.445029,21.5412,-5.92458,10.716,-8.88E-16,1.17E-15,0.215764109452873,1.39146802547502,0.992733,-1.20029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010727909585,,7.18E-06,0.486960899,0.031705659,0.0002969434,0.00055117819,,,0.002613015,0.00012295675,0.001054763
3.56171,867.095,108.455,727.803,0.999838,0.0179992709852369,153410,5.63579,-6.85547,10.2312,5.95411,0.597757,21.8597,-5.38192,11.7047,-8.88E-16,1.33E-15,0.239699034919391,1.39521687011387,0.986578,-1.35913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0114472486379,,6.44E-06,0.73176868,0.03256375084,0.001575229,0.00059273724,,,0.002564148,0.00012779799,0.002029097
3.60181,893.703,503.087,787.956,0.999991,0.0042426311411755,173922,5.38061,-4.61906,7.51393,3.05321,0.16108,18.7763,-3.13267,9.00032,-8.88E-16,8.33E-16,0.162314506329763,1.38707608357009,1.00375,-0.884576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0107649536757,,6.29E-06,0.1359634636,0.032212521912,4.46E-05,0.000397079507,,,0.002358824,0.00010734516,0.000430478
0.498164,661.692,758.363,629.151,0.992254,0.124228,27781.4,15.6515,3.54269,-2.37188,5.91735,0.255535,12.4887,3.62972,-2.28485,-9.44E-16,1.45E-15,0.0607424329145907,1.50699141293928,1.00019,-0.952106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0500976227008,0.050000057,6.17E-05,9.95E-06,0.03440832707,0.03432414,0.00025501218,9.95E-06,0.0043173148,0.002457851,0.001104307,0.0007673878
0.456598,764.8,600,642.314,0.995864,0.090855,29642.1,19.6595,1.89832,3.63253,7.99575,0.249017,11.3982,1.96494,3.69914,-9.44E-16,1.66E-15,0.0401597206799564,1.51997413464151,1.00049,-0.790303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0436362788346,0.043323867,5.71E-05,0.0001957201151,0.0346328137,0.03172768,0.00021059206,0.1802143895,0.0057266633,0.002432882,0.0011339833,0.002181143
0.464029,498.886,600,626.293,0.991609,0.129276,10556.3,23.4004,-2.96079,-1.8971,0.963937,0.28018,16.6592,-2.91981,-1.85612,-9.44E-16,1.01E-15,0.0869277882979929,1.52808800019931,0.997133,-2.0335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24981560565,0.0127753814,0.1451518909,0.05061427127,0.03532319191,0.03433251,0.0008596074,0.05061427127,0.010513886,0.002650077,0.00473438,0.003172314
0.860277,644.534,600,663.652,0.98538,0.170369,23402.7,17.4905,-1.93068,0.722824,4.65299,0.322557,20.8442,-1.81783,0.835673,-9.99E-16,1.32E-15,0.114094377146831,1.51368460820267,0.995121,-1.99445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10176869675,0.101439555,0.00010690956113,3.12E-05,0.03425884347,0.03347378,0.00039238029,3.12E-05,0.0055999619999999,0.002581097,0.001349919,0.001655842
0.722216,600,299.186,603.836,0.992014,0.126128,17613.2,20.3223,-4.70438,4.37133,0.0438893,0.278356,15.0191,-4.6337,4.44201,-9.99E-16,9.08E-16,0.0772972650332622,1.52162895597632,0.99822,-1.57119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98514627298,0.078952562,0.0001548387919,1.90930204,0.03623102963,0.03429311,0.00046631682,0.272621197,0.014069016,0.002595834,0.002470772,0.0090023
