   MHSM          GG     GAM GAM     Z GAM         WW         ZZ       WIDTH
_______________________________________________________________________________
NaNs replaced with -1 (not all fortran compilers can currently read in NaNs)
          24.90  0.2139400E-01  0.7325800E-04   0.000000      0.2275420E-06  0.4870920E-07  0.7551000E-03
          25.00  0.2120000E-01  0.7380000E-04   0.000000      0.2310000E-06  0.4960000E-07  0.7580000E-03
          25.10  0.2112000E-01  0.7448400E-04   0.000000      0.2408800E-06  0.5218800E-07  0.7605800E-03
          25.20  0.2104000E-01  0.7516800E-04   0.000000      0.2507600E-06  0.5477600E-07  0.7631600E-03
          25.30  0.2096000E-01  0.7585200E-04   0.000000      0.2606400E-06  0.5736400E-07  0.7657400E-03
          25.40  0.2088000E-01  0.7653600E-04   0.000000      0.2705200E-06  0.5995200E-07  0.7683200E-03
          25.50  0.2080000E-01  0.7722000E-04   0.000000      0.2804000E-06  0.6254000E-07  0.7709000E-03
          25.60  0.2072000E-01  0.7790400E-04   0.000000      0.2902800E-06  0.6512800E-07  0.7734800E-03
          25.70  0.2064000E-01  0.7858800E-04   0.000000      0.3001600E-06  0.6771600E-07  0.7760600E-03
          25.80  0.2056000E-01  0.7927200E-04   0.000000      0.3100400E-06  0.7030400E-07  0.7786400E-03
          25.90  0.2048000E-01  0.7995600E-04   0.000000      0.3199200E-06  0.7289200E-07  0.7812200E-03
          26.00  0.2040000E-01  0.8064000E-04   0.000000      0.3298000E-06  0.7548000E-07  0.7838000E-03
          26.10  0.2032000E-01  0.8132400E-04   0.000000      0.3396800E-06  0.7806800E-07  0.7863800E-03
          26.20  0.2024000E-01  0.8200800E-04   0.000000      0.3495600E-06  0.8065600E-07  0.7889600E-03
          26.30  0.2016000E-01  0.8269200E-04   0.000000      0.3594400E-06  0.8324400E-07  0.7915400E-03
          26.40  0.2008000E-01  0.8337600E-04   0.000000      0.3693200E-06  0.8583200E-07  0.7941200E-03
