m_h	m_H	m_A	tb	xs_gg_h	xs_gg_H	xs_gg_A	xs_bb_h	xs_bb_H	xs_bb_A	br_h_tautau	br_H_tautau	br_A_tautau
96.0428	2093.7	2100.0	1.0	35.279034	5.045155e-05	5.3262243e-05	0.53262013	4.2905477e-08	4.001646e-08	0.0857953	3.93414e-05	3.76427e-05
105.283	2098.2	2100.0	2.0	29.471191	1.1870665e-05	1.3454863e-05	0.39675954	1.6499192e-07	1.6248866e-07	0.0834745	0.000534193	0.000536317
114.255	2098.56	2100.0	3.0	25.094671	5.0679455e-06	6.0827783e-06	0.3030065	3.6509323e-07	3.6165406e-07	0.0775601	0.00212896	0.00221553
118.553	2098.69	2100.0	4.0	23.332144	2.718306e-06	3.5092003e-06	0.26788542	6.3818226e-07	6.3336813e-07	0.0726628	0.00520249	0.00556204
120.794	2098.77	2100.0	5.0	22.484404	1.6420381e-06	2.3225896e-06	0.25124007	9.801223e-07	9.73647e-07	0.0695113	0.0097885	0.0106618
122.087	2098.83	2100.0	6.0	22.01678	1.0640804e-06	1.6814466e-06	0.24236117	1.3870804e-06	1.3787102e-06	0.0674471	0.0156969	0.0172955
122.894	2098.87	2100.0	7.0	21.731762	7.206208e-07	1.2977086e-06	0.23698866	1.8554505e-06	1.8449759e-06	0.0660085	0.0226412	0.0250966
123.431	2098.91	2100.0	8.0	21.545141	5.018888e-07	1.0511716e-06	0.23342761	2.3818263e-06	2.3690518e-06	0.0649395	0.0303214	0.0336732
123.806	2098.94	2100.0	9.0	21.416216	3.5572074e-07	8.845041e-07	0.23129049	2.9629848e-06	2.9477246e-06	0.0640986	0.0384672	0.0426776
124.079	2098.96	2100.0	10.0	21.323433	2.5470118e-07	7.675547e-07	0.22926237	3.5958737e-06	3.5779492e-06	0.0634044	0.0468554	0.0518333
124.744	2099.03	2100.0	15.0	21.097439	5.3263577e-08	5.1457425e-07	0.22505108	7.4401783e-06	7.406449e-06	0.0609351	0.0878433	0.0948109
124.993	2099.06	2100.0	20.0	21.012781	2.204635e-08	4.610826e-07	0.22349314	1.2202229e-05	1.214894e-05	0.0590647	0.123154	0.129896
125.118	2099.06	2100.0	25.0	20.969608	3.869128e-08	4.701491e-07	0.22269736	1.7642786e-05	1.7566592e-05	0.0573794	0.153068	0.158751
125.195	2099.06	2100.0	30.0	20.942793	8.394752e-08	5.067134e-07	0.22210449	2.3576895e-05	2.3474748e-05	0.0557829	0.179326	0.183751
125.249	2099.04	2100.0	35.0	20.923609	1.4356299e-07	5.578163e-07	0.2216992	2.9860994e-05	2.9729976e-05	0.0542444	0.203287	0.206461
125.291	2099.02	2100.0	40.0	20.908388	2.1110944e-07	6.174005e-07	0.22138591	3.6383488e-05	3.6220546e-05	0.0527497	0.225833	0.227805
125.326	2098.99	2100.0	45.0	20.895304	2.832683e-07	6.821613e-07	0.22111823	4.3057687e-05	4.285925e-05	0.05129	0.247515	0.248331
125.357	2098.95	2100.0	50.0	20.883326	3.581026e-07	7.5007506e-07	0.2208775	4.9816503e-05	4.9577975e-05	0.0498585	0.268675	0.268362
125.386	2098.9	2100.0	55.0	20.871813	4.3439667e-07	8.198025e-07	0.22065222	5.660847e-05	5.6323526e-05	0.0484508	0.28953	0.288094
125.416	2098.83	2100.0	60.0	20.86029	5.1130996e-07	8.904165e-07	0.220434	6.339474e-05	6.305445e-05	0.0470649	0.310213	0.307643
119.116	2084.72	2125.0	0.5	22.684467	0.00020574684	0.0001877472	0.26223728	1.185933e-08	9.845542e-09	0.0750639	1.97391e-06	1.99116e-06
105.143	2111.98	2125.0	0.7	29.403978	9.588135e-05	9.616887e-05	0.39713153	1.7842892e-08	1.889827e-08	0.0854238	9.21295e-06	8.71299e-06
97.7183	2118.85	2125.0	0.8999999999999999	34.068645	5.570244e-05	5.8316404e-05	0.50372046	2.8893048e-08	3.0797693e-08	0.0860441	2.56291e-05	2.46093e-05
96.0419	2120.35	2125.0	1.0	35.283123	4.4578126e-05	4.728282e-05	0.53258246	3.572122e-08	3.7824552e-08	0.0857931	3.8822e-05	3.75687e-05
105.286	2123.63	2125.0	2.0	29.470953	1.0560924e-05	1.1943802e-05	0.39665717	1.4469911e-07	1.470627e-07	0.0834706	0.000515493	0.000531804
114.257	2123.93	2125.0	3.0	25.094324	4.5158404e-06	5.3992253e-06	0.30292326	3.2292414e-07	3.2468762e-07	0.077554	0.00201554	0.00217897
118.555	2124.05	2125.0	4.0	23.331896	2.425724e-06	3.1145078e-06	0.2678126	5.6611833e-07	5.67017e-07	0.0726559	0.00485709	0.00542912
120.796	2124.13	2125.0	5.0	22.484222	1.4675713e-06	2.0610605e-06	0.2511732	8.7059783e-07	8.704998e-07	0.0695042	0.00905627	0.0103458
122.088	2124.2	2125.0	6.0	22.016638	9.5261134e-07	1.4918514e-06	0.24229737	1.2329419e-06	1.2317643e-06	0.06744	0.0144491	0.0167153
122.895	2124.25	2125.0	7.0	21.731646	6.463048e-07	1.1511491e-06	0.23692746	1.6499299e-06	1.6476165e-06	0.0660014	0.0207977	0.0241973
123.432	2124.3	2125.0	8.0	21.545042	4.5102004e-07	9.322486e-07	0.23336776	2.1185174e-06	2.1150306e-06	0.0649324	0.0278532	0.0324328
123.807	2124.34	2125.0	9.0	21.416126	3.2035115e-07	7.8424665e-07	0.23123132	2.6358184e-06	2.6311407e-06	0.0640915	0.0353882	0.0411035
124.079	2124.38	2125.0	10.0	21.323353	2.299011e-07	6.803757e-07	0.22920468	3.1990937e-06	3.1932311e-06	0.0633973	0.0432101	0.0499541
124.744	2124.51	2125.0	15.0	21.097378	4.8541043e-08	4.5549365e-07	0.2249972	6.61948e-06	6.607849e-06	0.060928	0.0823847	0.090666
124.993	2124.52	2125.0	20.0	21.012733	1.92765e-08	4.076357e-07	0.22344032	1.0858618e-05	1.0837676e-05	0.0590576	0.117284	0.124858
125.119	2124.51	2125.0	25.0	20.969572	3.1811993e-08	4.1525246e-07	0.22264962	1.5701815e-05	1.5669697e-05	0.0573722	0.147401	0.153717
125.196	2124.5	2125.0	30.0	20.942768	7.00469e-08	4.4723762e-07	0.2220569	2.0984357e-05	2.0939207e-05	0.0557758	0.174051	0.179003
125.249	2124.48	2125.0	35.0	20.923595	1.2121387e-07	4.920959e-07	0.22165453	2.6578398e-05	2.6518284e-05	0.0542374	0.198429	0.20206
125.291	2124.46	2125.0	40.0	20.908386	1.7952071e-07	5.44469e-07	0.2213431	3.238455e-05	3.230727e-05	0.0527428	0.22136	0.223743
125.326	2124.43	2125.0	45.0	20.895317	2.4198187e-07	6.014258e-07	0.22107713	3.83256e-05	3.8228387e-05	0.0512831	0.243383	0.244574
125.357	2124.39	2125.0	50.0	20.883354	3.0685845e-07	6.611751e-07	0.22083804	4.43418e-05	4.4220873e-05	0.0498518	0.264842	0.264877
125.387	2124.34	2125.0	55.0	20.871857	3.7305168e-07	7.225339e-07	0.22061428	5.038731e-05	5.023729e-05	0.0484442	0.285959	0.28485
125.416	2124.26	2125.0	60.0	20.860353	4.398138e-07	7.8467997e-07	0.22039749	5.642751e-05	5.6240668e-05	0.0470585	0.306875	0.304612
119.08	2108.48	2150.0	0.5	22.706741	0.0001857045	0.0001667629	0.26248074	8.7203e-09	1.0837665e-08	0.0751051	2.09438e-06	1.98915e-06
105.128	2137.78	2150.0	0.7	29.41696	8.500598e-05	8.541951e-05	0.397272	1.368816e-08	1.8977296e-08	0.0854256	9.14975e-06	8.70597e-06
97.7127	2144.47	2150.0	0.8999999999999999	34.07625	4.9470735e-05	5.1797684e-05	0.5037668	2.352532e-08	2.9615956e-08	0.0860421	2.53958e-05	2.45779e-05
96.0383	2145.95	2150.0	1.0	35.28912	3.9606697e-05	4.1997315e-05	0.53259516	2.9602662e-08	3.5891254e-08	0.085791	3.84133e-05	3.75072e-05
105.288	2149.22	2150.0	2.0	29.470882	9.396798e-06	1.0608159e-05	0.39656106	1.2658114e-07	1.3337356e-07	0.083467	0.000501246	0.000527745
114.259	2149.58	2150.0	3.0	25.094028	4.022495e-06	4.7950684e-06	0.30284286	2.851257e-07	2.918638e-07	0.077548	0.00192955	0.00208801
118.557	2149.6	2150.0	4.0	23.33167	2.1649369e-06	2.7656954e-06	0.2677421	5.017412e-07	5.080906e-07	0.0726493	0.00459859	0.00505271
120.797	2149.64	2150.0	5.0	22.48405	1.3122708e-06	1.8299659e-06	0.2511084	7.729539e-07	7.788869e-07	0.0694974	0.00851243	0.00943197
122.089	2149.72	2150.0	6.0	22.0165	8.532733e-07	1.3243452e-06	0.24223556	1.0954744e-06	1.1012448e-06	0.0674331	0.0135229	0.0149535
122.896	2149.71	2150.0	7.0	21.73153	5.802432e-07	1.0216894e-06	0.23686816	1.4671579e-06	1.4723144e-06	0.0659945	0.0194301	0.0211984
123.433	2149.7	2150.0	8.0	21.54494	4.05899e-07	8.2722136e-07	0.23330988	1.8849145e-06	1.8893953e-06	0.0649255	0.026018	0.0281616
123.808	2149.7	2150.0	9.0	21.416037	2.8903494e-07	6.9572644e-07	0.23117416	2.346184e-06	2.3499306e-06	0.0640846	0.033089	0.0355708
124.08	2149.69	2150.0	10.0	21.323269	2.0798166e-07	6.0342313e-07	0.22914907	2.8485422e-06	2.8514967e-06	0.0633904	0.0404731	0.0432376
124.745	2149.68	2150.0	15.0	21.097311	4.441361e-08	4.034121e-07	0.22494563	5.9003223e-06	5.8984606e-06	0.0609211	0.0781629	0.0814597
124.993	2149.67	2150.0	20.0	21.012676	1.6993429e-08	3.6058017e-07	0.22338971	9.681013e-06	9.672885e-06	0.0590507	0.112598	0.115439
125.119	2149.65	2150.0	25.0	20.969528	2.6095396e-08	3.669652e-07	0.22260398	1.4000562e-05	1.3984684e-05	0.0573653	0.142782	0.144783
125.196	2149.63	2150.0	30.0	20.942736	5.8338745e-08	3.9496305e-07	0.22201131	1.871204e-05	1.8686886e-05	0.055769	0.169693	0.170751
125.25	2149.61	2150.0	35.0	20.923574	1.0226792e-07	4.343702e-07	0.22161174	2.3701403e-05	2.3665332e-05	0.0542306	0.19438	0.194484
125.291	2149.59	2150.0	40.0	20.908379	1.526426e-07	4.804269e-07	0.22130214	2.887999e-05	2.8831097e-05	0.0527361	0.217614	0.216772
125.326	2149.55	2150.0	45.0	20.895323	2.0678046e-07	5.305462e-07	0.2210378	3.4178927e-05	3.411477e-05	0.0512766	0.239914	0.238128
125.357	2149.51	2150.0	50.0	20.883373	2.6311082e-07	5.831402e-07	0.2208002	3.954486e-05	3.946214e-05	0.0498453	0.261622	0.258883
125.387	2149.46	2150.0	55.0	20.871891	3.2063969e-07	6.371645e-07	0.22057793	4.4936976e-05	4.483086e-05	0.0484379	0.282962	0.279247
125.416	2149.38	2150.0	60.0	20.860407	3.7869717e-07	6.918898e-07	0.22036254	5.0324554e-05	5.018795e-05	0.0470524	0.304077	0.29935
119.069	2134.81	2175.0	0.5	22.716053	0.0001638357	0.00014820222	0.26247555	5.593554e-09	1.1697056e-08	0.0751136	2.08182e-06	1.98045e-06
105.122	2163.44	2175.0	0.7	29.424372	7.545274e-05	7.591173e-05	0.39729297	1.003325e-08	1.9022739e-08	0.0854248	9.08984e-06	8.65354e-06
97.7086	2170.16	2175.0	0.8999999999999999	34.082767	4.3952234e-05	4.6031924e-05	0.5037911	1.876796e-08	2.8538299e-08	0.0860401	2.51897e-05	2.43474e-05
96.0358	2171.64	2175.0	1.0	35.294254	3.5198394e-05	3.732233e-05	0.5325903	2.4171033e-08	3.4144175e-08	0.0857889	3.80578e-05	3.70775e-05
105.291	2174.8	2175.0	2.0	29.470613	8.368665e-06	9.426835e-06	0.3964639	1.1052385e-07	1.2115642e-07	0.0834633	0.000489448	0.000502183
114.262	2174.82	2175.0	3.0	25.093668	3.5932633e-06	4.260751e-06	0.3027649	2.521001e-07	2.626051e-07	0.0775423	0.00186058	0.00193365
118.558	2174.76	2175.0	4.0	23.331413	1.9377826e-06	2.4572373e-06	0.26767427	4.45428e-07	4.5558446e-07	0.0726428	0.0043929	0.00458718
120.798	2174.72	2175.0	5.0	22.48386	1.1770211e-06	1.6256355e-06	0.25104636	6.8757396e-07	6.9726974e-07	0.0694908	0.00808203	0.00844567
122.09	2174.7	2175.0	6.0	22.01635	7.6715907e-07	1.1762623e-06	0.2421767	9.758187e-07	9.849767e-07	0.0674265	0.0127951	0.0133543
122.897	2174.69	2175.0	7.0	21.731405	5.227441e-07	9.0726166e-07	0.23681174	1.3076045e-06	1.3161618e-06	0.0659879	0.0183512	0.0191104
123.434	2174.68	2175.0	8.0	21.54483	3.6648802e-07	7.3440793e-07	0.23325469	1.6805159e-06	1.6884153e-06	0.0649189	0.0245626	0.0255093
123.809	2174.68	2175.0	9.0	21.41594	2.6159088e-07	6.1751825e-07	0.23111956	2.0922669e-06	2.0994546e-06	0.064078	0.0312547	0.0323646
124.081	2174.68	2175.0	10.0	21.32318	1.887133e-07	5.3545256e-07	0.22909595	2.5406932e-06	2.5471165e-06	0.0633838	0.0382752	0.0395171
124.745	2174.67	2175.0	15.0	21.097242	4.07542e-08	3.5746905e-07	0.22489616	5.264818e-06	5.26664e-06	0.0609145	0.0746535	0.0760596
124.994	2174.66	2175.0	20.0	21.01262	1.5108109e-08	3.1912245e-07	0.22334114	8.639565e-06	8.635474e-06	0.059044	0.108611	0.10959
125.12	2174.64	2175.0	25.0	20.96948	2.1357973e-08	3.24464e-07	0.2225601	1.2495296e-05	1.2483953e-05	0.0573587	0.138783	0.139077
125.196	2174.62	2175.0	30.0	20.9427	4.8454528e-08	3.489799e-07	0.22196746	1.6700864e-05	1.6680897e-05	0.0557624	0.165877	0.165393
125.25	2174.6	2175.0	35.0	20.923552	8.614666e-08	3.8361716e-07	0.22157066	2.1154472e-05	2.1124408e-05	0.0542241	0.190808	0.189514
125.291	2174.57	2175.0	40.0	20.908367	1.2965909e-07	4.2414553e-07	0.2212627	2.577699e-05	2.5735118e-05	0.0527297	0.214292	0.212171
125.326	2174.54	2175.0	45.0	20.895325	1.7658843e-07	4.6827589e-07	0.22099999	3.0506942e-05	3.0451076e-05	0.0512702	0.236829	0.233862
125.357	2174.5	2175.0	50.0	20.88339	2.2551777e-07	5.146007e-07	0.22076392	3.5296718e-05	3.5223882e-05	0.0498391	0.258754	0.254912
125.387	2174.44	2175.0	55.0	20.871925	2.7554296e-07	5.6219284e-07	0.22054303	4.01099e-05	4.0015755e-05	0.0484318	0.280292	0.275537
125.416	2174.37	2175.0	60.0	20.860456	3.2605809e-07	6.104096e-07	0.22032896	4.4918925e-05	4.479725e-05	0.0470464	0.301587	0.295873
119.064	2159.89	2200.0	0.5	22.723001	0.0001453943	0.00013177306	0.26243454	2.9558853e-09	1.242496e-08	0.0751158	2.06759e-06	1.97296e-06
105.116	2188.45	2200.0	0.7	29.430643	6.720228e-05	6.7495894e-05	0.39729622	6.900314e-09	1.9026167e-08	0.0854237	9.03491e-06	8.5868e-06
97.7086	2195.27	2200.0	0.8999999999999999	34.086185	3.9173072e-05	4.0928382e-05	0.50374895	1.4675268e-08	2.7543209e-08	0.086038	2.50077e-05	2.40441e-05
96.0364	2196.78	2200.0	1.0	35.296936	3.1378295e-05	3.3184297e-05	0.53253263	1.9491724e-08	3.2554052e-08	0.0857869	3.77473e-05	3.65152e-05
105.294	2199.75	2200.0	2.0	29.470179	7.4801183e-06	8.381237e-06	0.39636832	9.6661e-08	1.102609e-07	0.0834598	0.000479563	0.000481875
114.264	2199.78	2200.0	3.0	25.093258	3.2165158e-06	3.787852e-06	0.30268905	2.2311448e-07	2.36564e-07	0.0775366	0.00180256	0.00183541
118.56	2199.73	2200.0	4.0	23.331131	1.737473e-06	2.184263e-06	0.26760852	3.957874e-07	4.0888236e-07	0.0726365	0.00422088	0.00431794
120.8	2199.7	2200.0	5.0	22.483654	1.0572572e-06	1.4448347e-06	0.25098625	6.1205833e-07	6.246953e-07	0.0694843	0.00772331	0.00790998
122.091	2199.68	2200.0	6.0	22.01619	6.904537e-07	1.0452565e-06	0.24211955	8.6949825e-07	8.8160647e-07	0.0674201	0.0121876	0.012476
122.898	2199.67	2200.0	7.0	21.731272	4.7148035e-07	8.060491e-07	0.236757	1.1658229e-06	1.1773444e-06	0.0659815	0.0174516	0.0178413
123.435	2199.67	2200.0	8.0	21.544718	3.3131724e-07	6.523295e-07	0.23320124	1.4988747e-06	1.5097573e-06	0.0649125	0.023348	0.0238289
123.809	2199.66	2200.0	9.0	21.415838	2.3707601e-07	5.483715e-07	0.23106666	1.8666126e-06	1.8768069e-06	0.0640716	0.0297204	0.0302757
124.081	2199.66	2200.0	10.0	21.323088	1.7148567e-07	4.7537208e-07	0.2290445	2.2671038e-06	2.2765616e-06	0.0633774	0.0364307	0.0370398
124.746	2199.65	2200.0	15.0	21.097172	3.7488814e-08	3.16913e-07	0.22484829	4.700004e-06	4.705072e-06	0.060908	0.0716448	0.0721986
124.994	2199.64	2200.0	20.0	21.012562	1.3570537e-08	2.8256903e-07	0.22329405	7.713946e-06	7.7134355e-06	0.0590376	0.105124	0.105227
125.12	2199.63	2200.0	25.0	20.969435	1.7435745e-08	2.8703172e-07	0.22251773	1.1157434e-05	1.1150137e-05	0.0573523	0.135235	0.134702
125.197	2199.61	2200.0	30.0	20.942665	4.0088437e-08	3.085082e-07	0.2219251	1.491335e-05	1.4898029e-05	0.055756	0.162456	0.161208
125.25	2199.59	2200.0	35.0	20.923529	7.236255e-08	3.3896612e-07	0.22153097	1.8890787e-05	1.8866118e-05	0.0542178	0.187581	0.185585
125.292	2199.56	2200.0	40.0	20.908358	1.0989868e-07	3.7465043e-07	0.22122467	2.3019078e-05	2.298352e-05	0.0527234	0.211276	0.208504
125.326	2199.53	2200.0	45.0	20.895329	1.5054356e-07	4.1352607e-07	0.22096348	2.7243332e-05	2.7194914e-05	0.0512641	0.234017	0.230441
125.358	2199.48	2200.0	50.0	20.88341	1.930125e-07	4.54349e-07	0.22072886	3.1521027e-05	3.145708e-05	0.0498331	0.256135	0.251718
125.387	2199.43	2200.0	55.0	20.87196	2.3649093e-07	4.9629756e-07	0.22050934	3.581966e-05	3.5736273e-05	0.0484259	0.277849	0.272548
125.416	2199.35	2200.0	60.0	20.860506	2.8042783e-07	5.3880314e-07	0.22029655	4.0114628e-05	4.00062e-05	0.0470407	0.299308	0.293069
119.015	2184.75	2225.0	0.5	22.752325	0.00012918955	0.00011722444	0.26283908	6.5788963e-10	1.3014201e-08	0.0751744	2.05332e-06	1.96793e-06
105.099	2213.19	2225.0	0.7	29.446123	5.995881e-05	6.0043403e-05	0.39750934	4.1887627e-09	1.8967764e-08	0.0854268	8.98229e-06	8.54517e-06
97.6992	2220.1	2225.0	0.8999999999999999	34.095985	3.498084e-05	3.640906e-05	0.50386256	1.1127409e-08	2.6594057e-08	0.0860365	2.48408e-05	2.38492e-05
96.0299	2221.63	2225.0	1.0	35.30461	2.8026758e-05	2.9519972e-05	0.53260183	1.5427894e-08	3.1074297e-08	0.0857851	3.74663e-05	3.61543e-05
105.296	2224.69	2225.0	2.0	29.470232	6.6912103e-06	7.45538e-06	0.39628637	8.436375e-08	1.0048544e-07	0.0834567	0.000470839	0.000469183
114.266	2224.74	2225.0	3.0	25.093016	2.881768e-06	3.3691358e-06	0.30261886	1.973342e-07	2.1328694e-07	0.0775315	0.0017521	0.00176559
118.561	2224.7	2225.0	4.0	23.330914	1.5593562e-06	1.9425881e-06	0.26754606	3.5159263e-07	3.6718683e-07	0.0726306	0.00407278	0.00412039
120.801	2224.67	2225.0	5.0	22.48349	9.5067725e-07	1.2847848e-06	0.25092882	5.447957e-07	5.599356e-07	0.0694782	0.00741646	0.00751098
122.092	2224.66	2225.0	6.0	22.016052	6.2213473e-07	9.293066e-07	0.2420647	7.7477307e-07	7.8939314e-07	0.0674139	0.0116696	0.0118152
122.899	2224.65	2225.0	7.0	21.731152	4.257858e-07	7.164843e-07	0.23670423	1.0394842e-06	1.053531e-06	0.0659753	0.0166854	0.0168783
123.435	2224.65	2225.0	8.0	21.544607	2.9994095e-07	5.797107e-07	0.23314959	1.3370017e-06	1.3504273e-06	0.0649063	0.0223129	0.0225435
123.81	2224.65	2225.0	9.0	21.415737	2.1519087e-07	4.872059e-07	0.23101553	1.6655023e-06	1.6782614e-06	0.0640654	0.0284104	0.0286655
124.082	2224.64	2225.0	10.0	21.322992	1.5609685e-07	4.2223985e-07	0.22899473	2.0232594e-06	2.0353082e-06	0.0633712	0.0348517	0.0351158
124.746	2224.64	2225.0	15.0	21.097092	3.458544e-08	2.8109565e-07	0.22480182	4.196538e-06	4.2043876e-06	0.0609018	0.0690219	0.0690962
124.995	2224.63	2225.0	20.0	21.012491	1.2331378e-08	2.5032338e-07	0.2232482	6.8888316e-06	6.8913996e-06	0.0590313	0.102032	0.10163
125.12	2224.61	2225.0	25.0	20.969376	1.4222192e-08	2.5403952e-07	0.22247659	9.964821e-06	9.9610115e-06	0.057346	0.132048	0.131029
125.197	2224.59	2225.0	30.0	20.942616	3.303896e-08	2.7286762e-07	0.22188371	1.3319894e-05	1.3308583e-05	0.0557498	0.159352	0.157651
125.251	2224.57	2225.0	35.0	20.92349	6.060131e-08	2.996627e-07	0.2214923	1.687285e-05	1.685284e-05	0.0542116	0.184635	0.182216
125.292	2224.54	2225.0	40.0	20.908333	9.293174e-08	3.3109507e-07	0.2211876	2.0560572e-05	2.053047e-05	0.0527173	0.208509	0.205341
125.327	2224.51	2225.0	45.0	20.895315	1.2809276e-07	3.653595e-07	0.22092791	2.4334035e-05	2.4292056e-05	0.0512581	0.231431	0.22748
125.358	2224.47	2225.0	50.0	20.883408	1.6492199e-07	4.0135131e-07	0.22069465	2.8155264e-05	2.8098993e-05	0.0498272	0.25372	0.248947
125.387	2224.41	2225.0	55.0	20.871973	2.0268367e-07	4.38345e-07	0.22047643	3.199524e-05	3.1921147e-05	0.0484201	0.275595	0.269951
125.416	2224.33	2225.0	60.0	20.860537	2.4087598e-07	4.7583708e-07	0.22026491	3.583201e-05	3.5735025e-05	0.047035	0.297204	0.290634
119.044	2209.58	2250.0	0.5	22.751818	0.00011484273	0.00010433211	0.26266158	-1.3428458e-09	1.3467168e-08	0.0751322	2.03808e-06	1.96383e-06
105.104	2237.9	2250.0	0.7	29.447683	5.3531712e-05	5.3439388e-05	0.39741737	1.8405139e-09	1.8842709e-08	0.0854224	8.93011e-06	8.51238e-06
97.702	2244.9	2250.0	0.8999999999999999	34.09722	3.1260028e-05	3.240429e-05	0.5037779	8.041429e-09	2.567623e-08	0.0860343	2.46831e-05	2.36982e-05
96.0317	2246.46	2250.0	1.0	35.30617	2.505179e-05	2.6272863e-05	0.53252584	1.1884448e-08	2.9684474e-08	0.0857832	3.72044e-05	3.58753e-05
105.299	2249.62	2250.0	2.0	29.46957	5.990402e-06	6.634978e-06	0.3961914	7.3500935e-08	9.1718775e-08	0.0834532	0.000463032	0.00045915
114.268	2249.7	2250.0	3.0	25.092512	2.584194e-06	2.9981416e-06	0.30254558	1.744804e-07	1.925148e-07	0.0775259	0.00170754	0.00170962
118.563	2249.67	2250.0	4.0	23.330599	1.4009063e-06	1.7284749e-06	0.26748356	3.123622e-07	3.3003718e-07	0.0726245	0.00394325	0.00396132
120.802	2249.65	2250.0	5.0	22.48325	8.557944e-07	1.1430072e-06	0.25087178	4.850504e-07	5.0227726e-07	0.0694721	0.00714964	0.00718892
122.093	2249.63	2250.0	6.0	22.015875	5.612713e-07	8.266106e-07	0.24201077	6.906049e-07	7.073232e-07	0.0674078	0.0112207	0.0112803
122.9	2249.63	2250.0	7.0	21.731007	3.8504896e-07	6.371734e-07	0.23665273	9.2720165e-07	9.433622e-07	0.0659692	0.0160219	0.0160963
123.436	2249.63	2250.0	8.0	21.544483	2.7194938e-07	5.154202e-07	0.23309931	1.1931182e-06	1.208677e-06	0.0649002	0.0214161	0.0214957
123.811	2249.63	2250.0	9.0	21.415628	1.956571e-07	4.3306534e-07	0.23096581	1.486725e-06	1.5016403e-06	0.0640593	0.0272736	0.027347
124.083	2249.63	2250.0	10.0	21.322893	1.4235528e-07	3.7522184e-07	0.22894645	1.8064787e-06	1.8207105e-06	0.0633651	0.0334783	0.0335328
124.747	2249.62	2250.0	15.0	21.097017	3.201364e-08	2.4944367e-07	0.22475699	3.7488767e-06	3.759101e-06	0.0608957	0.0667051	0.0664821
124.995	2249.61	2250.0	20.0	21.012434	1.134883e-08	2.2186084e-07	0.22320412	6.1551295e-06	6.160363e-06	0.0590252	0.0992597	0.0985391
125.121	2249.6	2250.0	25.0	20.969332	1.1614195e-08	2.2494262e-07	0.22243696	8.904304e-06	8.903551e-06	0.05734	0.129157	0.127826
125.197	2249.58	2250.0	30.0	20.942581	2.7124752e-08	2.4145396e-07	0.2218441	1.1902908e-05	1.1895153e-05	0.0557438	0.156514	0.154518
125.251	2249.56	2250.0	35.0	20.923468	5.058838e-08	2.6504173e-07	0.22145519	1.5078373e-05	1.5062532e-05	0.0542056	0.181924	0.179227
125.292	2249.53	2250.0	40.0	20.908323	7.8386336e-08	2.9274406e-07	0.22115207	1.8374296e-05	1.8349107e-05	0.0527115	0.205952	0.202522
125.327	2249.49	2250.0	45.0	20.895319	1.0875708e-07	3.2295839e-07	0.22089383	2.1746864e-05	2.1710714e-05	0.0512523	0.229033	0.224833
125.358	2249.45	2250.0	50.0	20.883427	1.4066084e-07	3.54708e-07	0.22066192	2.5162146e-05	2.5112857e-05	0.0498215	0.251477	0.246464
125.387	2249.39	2250.0	55.0	20.872005	1.7342968e-07	3.873475e-07	0.220445	2.8594219e-05	2.8528597e-05	0.0484145	0.2735	0.267623
125.416	2249.31	2250.0	60.0	20.860588	2.0660771e-07	4.2043118e-07	0.22023474	3.202347e-05	3.1936946e-05	0.0470296	0.295249	0.28845
119.031	2234.39	2275.0	0.5	22.763742	0.00010211973	9.289884e-05	0.2627336	-3.0625873e-09	1.3781879e-08	0.0751436	2.02187e-06	1.96034e-06
105.097	2262.58	2275.0	0.7	29.456888	4.7822898e-05	4.7582813e-05	0.3974991	-1.6973085e-10	1.863953e-08	0.085422	8.87791e-06	8.48471e-06
97.698	2269.68	2275.0	0.8999999999999999	34.1031	2.7954595e-05	2.88528e-05	0.5038064	5.3792197e-09	2.4765534e-08	0.0860326	2.45321e-05	2.35713e-05
96.0301	2271.28	2275.0	1.0	35.310127	2.2408827e-05	2.3393288e-05	0.5325118	8.815712e-09	2.8352853e-08	0.0857815	3.6957e-05	3.56414e-05
105.301	2274.55	2275.0	2.0	29.469217	5.367488e-06	5.9074655e-06	0.39610586	6.390974e-08	8.3811614e-08	0.08345	0.000455966	0.000450711
114.27	2274.66	2275.0	3.0	25.092148	2.319534e-06	2.6691796e-06	0.30247715	1.5420014e-07	1.739071e-07	0.0775208	0.00166774	0.00166249
118.565	2274.64	2275.0	4.0	23.330322	1.2598877e-06	1.5386407e-06	0.26742375	2.7748362e-07	2.9683196e-07	0.0726188	0.00382852	0.00382752
120.803	2274.62	2275.0	5.0	22.483051	7.712953e-07	1.0173223e-06	0.2508172	4.31885e-07	4.507923e-07	0.0694662	0.00691458	0.00691821
122.094	2274.61	2275.0	6.0	22.015715	5.0703505e-07	7.3558624e-07	0.24195889	6.156692e-07	6.3407947e-07	0.0674019	0.0108262	0.0108306
122.901	2274.61	2275.0	7.0	21.730867	3.4872744e-07	5.668916e-07	0.23660298	8.272053e-07	8.4507315e-07	0.0659633	0.0154397	0.0154376
123.437	2274.61	2275.0	8.0	21.544363	2.4698085e-07	4.584608e-07	0.2330507	1.0649534e-06	1.0822382e-06	0.0648944	0.0206288	0.020611
123.811	2274.61	2275.0	9.0	21.41552	1.7822563e-07	3.8510996e-07	0.23091768	1.3274565e-06	1.34412e-06	0.0640534	0.0262744	0.0262304
