m_h	m_H	m_A	tb	xs_gg_h	xs_gg_H	xs_gg_A	xs_bb_h	xs_bb_H	xs_bb_A	br_h_tautau	br_H_tautau	br_A_tautau
125.109	1499.92	1500.0	25.0	47.579884	1.9854466e-05	9.910039e-05	0.5353143	0.0034471487	0.0034457971	0.0576555	0.20771	0.204181
125.187	1499.92	1500.0	30.0	47.52428	3.3889817e-05	0.00010882085	0.5339386	0.0046064756	0.004604744	0.0560567	0.224453	0.220494
125.242	1499.92	1500.0	35.0	47.48416	5.0230727e-05	0.00012137416	0.5329351	0.005833851	0.0058317725	0.0545148	0.241067	0.236642
125.286	1499.93	1500.0	40.0	47.452045	6.7880464e-05	0.0001355997	0.53206855	0.007107365	0.0071049654	0.0530159	0.257845	0.252913
125.322	1499.93	1500.0	45.0	47.4242	8.628651e-05	0.00015084221	0.5312914	0.0084099565	0.008407217	0.0515511	0.274879	0.269397
125.355	1499.93	1500.0	50.0	47.398514	0.00010511181	0.0001666976	0.53057384	0.009728362	0.009725165	0.050114	0.292192	0.286115
125.387	1499.92	1500.0	55.0	47.373657	0.00012413567	0.00018289409	0.52990353	0.011052323	0.011048374	0.0487001	0.309779	0.303058
125.418	1499.9	1500.0	60.0	47.348656	0.00014320732	0.00019924356	0.5292738	0.012373974	0.012368715	0.0473075	0.327622	0.320204
119.804	1508.84	1525.0	0.5	49.681118	0.03210908	0.03425478	0.6091027	1.9012587e-06	1.4611369e-06	0.0743656	2.36772e-06	2.08987e-06
105.491	1523.98	1525.0	0.7	63.542023	0.015474619	0.017552601	0.903565	3.5982275e-06	3.2395717e-06	0.0854262	9.94082e-06	9.04098e-06
97.892	1526.51	1525.0	0.8999999999999999	72.959694	0.009154206	0.010646476	1.1332366	5.900959e-06	5.591675e-06	0.0861252	2.79118e-05	2.58872e-05
96.1561	1526.91	1525.0	1.0	75.31806	0.007362478	0.008633099	1.1960199	7.2683715e-06	6.982323e-06	0.0858767	4.27911e-05	3.99637e-05
105.209	1526.55	1525.0	2.0	64.50019	0.001773131	0.0021836297	0.9168954	2.8734561e-05	2.8618257e-05	0.0836078	0.00069769	0.000670951
114.19	1525.83	1525.0	3.0	55.887417	0.0007571618	0.0009892625	0.7140134	6.3859814e-05	6.3803585e-05	0.0777712	0.00347795	0.00337203
118.505	1525.47	1525.0	4.0	52.3561	0.00040375284	0.00057245576	0.6357535	0.00011185257	0.00011180556	0.0729029	0.0104955	0.0102135
120.758	1525.27	1525.0	5.0	50.652378	0.00024176523	0.0003803985	0.59992605	0.00017198082	0.0001719203	0.0697606	0.023387	0.0228131
122.058	1525.16	1525.0	6.0	49.707367	0.00015505918	0.00027674044	0.580085	0.0002435662	0.0002434799	0.0676998	0.0419185	0.0409703
122.87	1525.09	1525.0	7.0	49.13035	0.00010385166	0.00021479568	0.56794804	0.00032597163	0.0003258516	0.0662629	0.0636717	0.0623385
123.41	1525.05	1525.0	8.0	48.752155	7.1549286e-05	0.00017509893	0.56008375	0.00041859565	0.00041843613	0.0651949	0.0854457	0.0837769
123.787	1525.02	1525.0	9.0	48.490074	5.0241324e-05	0.0001483613	0.5546679	0.0005208694	0.0005206657	0.0643547	0.104933	0.102999
124.061	1525.0	1525.0	10.0	48.300865	3.5767887e-05	0.0001296972	0.55071676	0.0006322543	0.0006320026	0.0636612	0.12124	0.119105
124.73	1524.94	1525.0	15.0	47.841343	8.8597935e-06	9.038395e-05	0.54097456	0.0013088877	0.0013083527	0.0611941	0.167316	0.164614
124.982	1524.93	1525.0	20.0	47.668774	8.679984e-06	8.378627e-05	0.537137	0.0021470317	0.0021461693	0.0593241	0.190146	0.18705
125.109	1524.92	1525.0	25.0	47.580162	1.703839e-05	8.763395e-05	0.5350048	0.0031044625	0.0031032602	0.0576378	0.208015	0.20452
125.187	1524.92	1525.0	30.0	47.524586	2.9325898e-05	9.6149175e-05	0.53364503	0.0041485303	0.004147004	0.0560391	0.224785	0.220859
125.243	1524.93	1525.0	35.0	47.484493	4.3667136e-05	0.00010717447	0.53265285	0.005253881	0.005252061	0.0544975	0.241426	0.237032
125.286	1524.93	1525.0	40.0	47.45241	5.917156e-05	0.00011968123	0.5317976	0.0064007826	0.006398694	0.0529989	0.258231	0.253327
125.322	1524.93	1525.0	45.0	47.424595	7.53484e-05	0.00013309006	0.5310308	0.0075738705	0.0075714975	0.0515344	0.275292	0.269836
125.355	1524.93	1525.0	50.0	47.398956	9.1898786e-05	0.00014704156	0.5303231	0.008761201	0.008758436	0.0500977	0.292633	0.286578
125.386	1524.92	1525.0	55.0	47.37414	0.0001086263	0.00016129964	0.52966183	0.009953537	0.0099501135	0.0486842	0.310248	0.303545
125.417	1524.9	1525.0	60.0	47.349182	0.00012539738	0.00017568599	0.5290404	0.011143801	0.011139208	0.0472921	0.32812	0.320715
119.781	1533.77	1550.0	0.5	49.746662	0.028671337	0.030488947	0.6093102	1.7275343e-06	1.3059257e-06	0.0743829	2.35977e-06	2.08536e-06
105.478	1548.74	1550.0	0.7	63.587852	0.013831001	0.015622929	0.9037662	3.2603407e-06	2.9089842e-06	0.0854229	9.92454e-06	9.03788e-06
97.8841	1551.38	1550.0	0.8999999999999999	72.99339	0.008176089	0.009476024	1.1332794	5.3366152e-06	5.0294793e-06	0.0861197	2.78857e-05	2.58965e-05
96.151	1551.81	1550.0	1.0	75.346825	0.0065744864	0.0076839835	1.1959051	6.5697322e-06	6.283232e-06	0.0858712	4.27605e-05	3.9986e-05
105.213	1551.51	1550.0	2.0	64.50302	0.0015821446	0.0019435225	0.9163786	2.5926309e-05	2.578972e-05	0.0835991	0.000697828	0.000671746
114.194	1550.81	1550.0	3.0	55.88804	0.0006755127	0.00088045234	0.7135597	5.7595473e-05	5.751216e-05	0.0777576	0.0034797	0.00337643
118.508	1550.46	1550.0	4.0	52.35644	0.0003602158	0.00050946034	0.635344	0.00010086446	0.00010078983	0.0728873	0.0105025	0.0102273
120.76	1550.27	1550.0	5.0	50.652668	0.00021569977	0.00033850875	0.59953886	0.00015507395	0.00015498813	0.0697444	0.0234056	0.0228451
122.059	1550.16	1550.0	6.0	49.70763	0.00013833698	0.00024623825	0.5797126	0.00021961262	0.00021950484	0.0676834	0.041957	0.0410296
122.871	1550.09	1550.0	7.0	49.130608	9.2638176e-05	0.00019109808	0.56758595	0.0002939061	0.00029376955	0.0662462	0.0637374	0.0624314
123.411	1550.05	1550.0	8.0	48.7524	6.380006e-05	0.00015575685	0.5597295	0.00037741233	0.00037724193	0.0651782	0.085542	0.0839053
123.788	1550.02	1550.0	9.0	48.49032	4.47689e-05	0.00013194769	0.5543199	0.00046961836	0.00046941015	0.0643379	0.105059	0.103161
124.062	1550.0	1550.0	10.0	48.301105	3.1833457e-05	0.00011532323	0.550374	0.0005700386	0.0005697892	0.0636444	0.121394	0.119295
124.731	1549.95	1550.0	15.0	47.841576	7.707461e-06	8.0261525e-05	0.54065233	0.0011800647	0.0011795729	0.0611771	0.167549	0.164884
124.982	1549.93	1550.0	20.0	47.669018	7.3731967e-06	7.430132e-05	0.5368316	0.0019357032	0.0019349311	0.0593071	0.190417	0.187358
125.109	1549.93	1550.0	25.0	47.58042	1.4633894e-05	7.7624514e-05	0.5347103	0.002798886	0.0027978248	0.0576209	0.208315	0.204856
125.188	1549.93	1550.0	30.0	47.52487	2.540411e-05	8.509432e-05	0.5333657	0.0037401775	0.0037388424	0.0560224	0.225111	0.221221
125.243	1549.93	1550.0	35.0	47.48481	3.8006427e-05	9.479133e-05	0.5323843	0.004736719	0.0047351397	0.0544809	0.241779	0.237418
125.286	1549.93	1550.0	40.0	47.452755	5.1643045e-05	0.00010580231	0.5315397	0.0057707205	0.0057689203	0.0529826	0.25861	0.253739
125.322	1549.93	1550.0	45.0	47.42498	6.58804e-05	0.00011761411	0.53078294	0.006828331	0.0068262955	0.0515185	0.275698	0.270272
125.355	1549.93	1550.0	50.0	47.39938	8.044915e-05	0.00012990777	0.5300846	0.007898782	0.007896415	0.0500822	0.293067	0.287038
125.386	1549.93	1550.0	55.0	47.37461	9.5176816e-05	0.00014247361	0.52943206	0.0089737475	0.008970807	0.0486691	0.31071	0.30403
125.417	1549.91	1550.0	60.0	47.349697	0.0001099449	0.00015515483	0.5288185	0.010046847	0.010042871	0.0472774	0.32861	0.321224
119.72	1557.89	1575.0	0.5	49.839024	0.025723211	0.027161589	0.6101115	1.5758824e-06	1.167747e-06	0.0744517	2.35212e-06	2.08104e-06
105.452	1573.51	1575.0	0.7	63.644073	0.012375031	0.013917947	0.90425736	2.9569817e-06	2.613992e-06	0.0854246	9.90824e-06	9.03513e-06
97.8708	1576.25	1575.0	0.8999999999999999	73.03009	0.0073104706	0.008441856	1.1334385	4.8307206e-06	4.527375e-06	0.0861148	2.78597e-05	2.59063e-05
96.1419	1576.71	1575.0	1.0	75.37936	0.0058773197	0.00684538	1.1959522	5.943723e-06	5.6587082e-06	0.085866	4.27299e-05	4.00089e-05
105.217	1576.48	1575.0	2.0	64.50595	0.0014133677	0.0017313662	0.9158918	2.3413431e-05	2.3260916e-05	0.0835908	0.000697962	0.000672541
114.197	1575.8	1575.0	3.0	55.888702	0.00060338475	0.0007843077	0.71312934	5.1991767e-05	5.188662e-05	0.0777446	0.0034814	0.00338081
118.511	1575.45	1575.0	4.0	52.356785	0.00032176325	0.0004537933	0.6349546	9.103639e-05	9.0939524e-05	0.0728726	0.0105094	0.0102412
120.762	1575.27	1575.0	5.0	50.652935	0.00019268286	0.00030149147	0.59916997	0.00013995291	0.00013984696	0.0697289	0.0234239	0.0228769
122.061	1575.16	1575.0	6.0	49.70787	0.00012357516	0.00021928387	0.579358	0.0001981899	0.00019806554	0.0676677	0.0419946	0.0410885
122.872	1575.09	1575.0	7.0	49.130836	8.2743376e-05	0.0001701565	0.56724083	0.0002652292	0.00026508048	0.0662304	0.0638014	0.0625238
123.412	1575.05	1575.0	8.0	48.752625	5.6967092e-05	0.00013866481	0.55939204	0.00034058164	0.0003404042	0.0651622	0.0856361	0.0840328
123.789	1575.02	1575.0	9.0	48.490532	3.9948834e-05	0.00011744543	0.55398816	0.00042378448	0.00042357482	0.0643219	0.105183	0.103321
124.063	1575.0	1575.0	10.0	48.301315	2.837432e-05	0.00010262593	0.5500472	0.0005143995	0.0005141548	0.0636283	0.121543	0.119483
124.732	1574.95	1575.0	15.0	47.841774	6.7190153e-06	7.133229e-05	0.54034513	0.0010648624	0.0010644105	0.0611608	0.167777	0.165152
124.982	1574.93	1575.0	20.0	47.669224	6.266356e-06	6.5949745e-05	0.53654045	0.0017467198	0.0017460297	0.0592909	0.190683	0.187664
125.11	1574.93	1575.0	25.0	47.580647	1.2576999e-05	6.882567e-05	0.53442925	0.0025256213	0.0025246863	0.0576047	0.208609	0.20519
125.188	1574.93	1575.0	30.0	47.52512	2.2026332e-05	7.53902e-05	0.53309935	0.003375005	0.0033738404	0.0560063	0.225431	0.22158
125.243	1574.93	1575.0	35.0	47.485085	3.311283e-05	8.393228e-05	0.53212816	0.0042742435	0.0042728772	0.0544651	0.242124	0.237803
125.286	1574.94	1575.0	40.0	47.453064	4.5122873e-05	9.364147e-05	0.5312937	0.0052072844	0.005205739	0.0529671	0.258982	0.254148
125.322	1574.94	1575.0	45.0	47.425323	5.7666555e-05	0.00010406198	0.5305464	0.0061616283	0.006159891	0.0515033	0.276097	0.270706
125.355	1574.94	1575.0	50.0	47.39976	7.050717e-05	0.00011491107	0.52985704	0.00712756	0.0071255434	0.0500673	0.293493	0.287497
125.386	1574.93	1575.0	55.0	47.375034	8.3490464e-05	0.0001260026	0.5292128	0.008097567	0.008095051	0.0486546	0.311164	0.304512
125.417	1574.91	1575.0	60.0	47.35017	9.6511074e-05	0.00013719717	0.5286068	0.009065892	0.009062458	0.0472633	0.329093	0.321731
119.688	1581.59	1600.0	0.5	49.907265	0.023143921	0.024226021	0.61047083	1.441211e-06	1.0453214e-06	0.0744821	2.3444e-06	2.07689e-06
105.434	1598.28	1600.0	0.7	63.687103	0.011083124	0.012413727	0.9044717	2.6844036e-06	2.3515058e-06	0.0854235	9.8917e-06	9.03272e-06
97.863	1601.13	1600.0	0.8999999999999999	73.06167	0.006543072	0.0075294655	1.133501	4.3771092e-06	4.0798736e-06	0.0861099	2.78332e-05	2.59167e-05
96.1369	1601.61	1600.0	1.0	75.40595	0.0052594133	0.006105527	1.1958632	5.382714e-06	5.101845e-06	0.085861	4.26989e-05	4.00325e-05
105.221	1601.45	1600.0	2.0	64.50858	0.0012639475	0.0015441962	0.915424	2.116608e-05	2.100285e-05	0.0835829	0.000698085	0.000673337
114.2	1600.79	1600.0	3.0	55.88926	0.0005395524	0.0006994883	0.71271735	4.6982925e-05	4.6862053e-05	0.0777322	0.00348304	0.00338518
118.513	1600.45	1600.0	4.0	52.357056	0.0002877396	0.00040468943	0.6345822	8.225358e-05	8.214072e-05	0.0728584	0.010516	0.0102549
120.764	1600.27	1600.0	5.0	50.653152	0.00017232021	0.00026884142	0.5988176	0.00012644158	0.00012632152	0.0697142	0.0234415	0.0229085
122.062	1600.16	1600.0	6.0	49.70807	0.00011051796	0.00019551211	0.5790193	0.00017904896	0.00017891357	0.0676526	0.0420312	0.041147
122.874	1600.1	1600.0	7.0	49.13103	7.399428e-05	0.00015168964	0.56691146	0.00023960775	0.00023945184	0.0662152	0.0638637	0.0626156
123.413	1600.05	1600.0	8.0	48.752808	5.0929346e-05	0.00012359525	0.5590698	0.00030767606	0.0003074959	0.0651469	0.0857276	0.0841594
123.79	1600.02	1600.0	9.0	48.490715	3.5694124e-05	0.00010466187	0.55367166	0.00038283586	0.0003826285	0.0643066	0.105303	0.10348
124.064	1600.0	1600.0	10.0	48.301495	2.5325588e-05	9.14359e-05	0.5497354	0.0004646914	0.00046445432	0.0636129	0.121689	0.11967
124.732	1599.95	1600.0	15.0	47.84195	5.8686637e-06	6.347401e-05	0.5400521	0.00096194225	0.0009615304	0.0611453	0.167999	0.165419
124.983	1599.94	1600.0	20.0	47.669407	5.3275567e-06	5.860951e-05	0.53626287	0.0015778868	0.001577274	0.0592753	0.190942	0.187968
125.11	1599.93	1600.0	25.0	47.580853	1.081445e-05	6.110214e-05	0.53416127	0.0022814947	0.0022806765	0.0575892	0.208896	0.205522
125.188	1599.93	1600.0	30.0	47.52535	1.9113053e-05	6.6878725e-05	0.5328454	0.003048771	0.0030477634	0.055991	0.225744	0.221938
125.243	1599.94	1600.0	35.0	47.48534	2.8876872e-05	7.441416e-05	0.5318838	0.003861083	0.003859912	0.05445	0.242463	0.238186
125.286	1599.94	1600.0	40.0	47.45335	3.946509e-05	8.298757e-05	0.5310591	0.004703929	0.004702616	0.0529522	0.259347	0.254555
125.323	1599.94	1600.0	45.0	47.42565	5.052991e-05	9.219351e-05	0.530321	0.0055660196	0.0055645537	0.0514887	0.276489	0.271138
125.355	1599.94	1600.0	50.0	47.400124	6.186064e-05	0.00010178287	0.52964	0.006438578	0.0064368793	0.050053	0.293912	0.287953
125.386	1599.93	1600.0	55.0	47.37544	7.331953e-05	0.00011158454	0.5290037	0.007314817	0.0073126885	0.0486407	0.311611	0.304994
125.417	1599.92	1600.0	60.0	47.35062	8.481222e-05	0.00012148081	0.52840495	0.008189539	0.008186599	0.0472498	0.329569	0.322237
119.646	1605.87	1625.0	0.5	49.981586	0.020785874	0.021633487	0.61099786	1.3160484e-06	9.3661413e-07	0.0745269	2.33636e-06	2.07292e-06
105.413	1623.06	1625.0	0.7	63.736988	0.009935954	0.011085279	0.9048863	2.4383376e-06	2.117174e-06	0.0854237	9.87489e-06	9.03066e-06
97.8527	1626.02	1625.0	0.8999999999999999	73.094154	0.0058623604	0.0067236894	1.133621	3.968549e-06	3.6795623e-06	0.0861053	2.78063e-05	2.59277e-05
96.1291	1626.52	1625.0	1.0	75.43494	0.0047114543	0.0054521267	1.1958874	4.877797e-06	4.60342e-06	0.0858563	4.26671e-05	4.00568e-05
105.224	1626.43	1625.0	2.0	64.51109	0.00113158	0.0013788997	0.91497767	1.9147994e-05	1.8978157e-05	0.0835753	0.000698195	0.000674133
114.204	1625.78	1625.0	3.0	55.889748	0.0004830232	0.0006245822	0.7123236	4.2487143e-05	4.235532e-05	0.0777204	0.00348459	0.00338954
118.515	1625.44	1625.0	4.0	52.357285	0.00025761378	0.00036132845	0.6342265	7.4371805e-05	7.424784e-05	0.0728448	0.0105223	0.0102686
120.765	1625.27	1625.0	5.0	50.653328	0.00015429255	0.00024001214	0.59848094	0.00011431742	0.00011418801	0.0697	0.0234586	0.02294
122.064	1625.16	1625.0	6.0	49.708233	9.8961e-05	0.00017452458	0.57869583	0.00016187399	0.0001617321	0.0676382	0.0420664	0.0412053
122.875	1625.1	1625.0	7.0	49.13119	6.625327e-05	0.00013538693	0.56659687	0.00021661854	0.00021645968	0.0662007	0.0639241	0.0627069
123.414	1625.06	1625.0	8.0	48.752968	4.559088e-05	0.00011029404	0.55876225	0.00027815162	0.0002779726	0.0651323	0.0858164	0.0842854
123.791	1625.03	1625.0	9.0	48.490868	3.1936434e-05	9.338062e-05	0.5533694	0.0003460954	0.00034589367	0.0642919	0.10542	0.103638
124.064	1625.01	1625.0	10.0	48.301647	2.2637292e-05	8.15628e-05	0.5494377	0.00042009205	0.00041986554	0.0635982	0.121831	0.119856
124.733	1624.96	1625.0	15.0	47.8421	5.136832e-06	5.654961e-05	0.5397723	0.00086960307	0.0008692301	0.0611304	0.168216	0.165684
124.983	1624.94	1625.0	20.0	47.669563	4.53098e-06	5.215008e-05	0.53599787	0.0014264127	0.0014258717	0.0592604	0.191196	0.188271
125.111	1624.94	1625.0	25.0	47.581028	9.302918e-06	5.4312644e-05	0.5339051	0.0020624693	0.0020617587	0.0575744	0.209177	0.205853
125.189	1624.94	1625.0	30.0	47.525547	1.6597514e-05	5.9401733e-05	0.5326029	0.002756082	0.0027552168	0.0559763	0.226051	0.222295
125.244	1624.94	1625.0	35.0	47.48557	2.520512e-05	6.605939e-05	0.5316505	0.003490406	0.003489412	0.0544355	0.242795	0.238567
125.286	1624.95	1625.0	40.0	47.45361	3.454991e-05	7.3639436e-05	0.5308351	0.0042523327	0.0042512296	0.0529379	0.259705	0.254961
125.323	1624.95	1625.0	45.0	47.42594	4.432138e-05	8.178325e-05	0.53010553	0.0050316555	0.0050304336	0.0514747	0.276873	0.271569
125.355	1624.95	1625.0	50.0	47.40046	5.4330547e-05	9.02688e-05	0.5294328	0.0058204415	0.0058190296	0.0500394	0.294324	0.288409
125.386	1624.94	1625.0	55.0	47.375816	6.445503e-05	9.894423e-05	0.52880406	0.006612557	0.0066107744	0.0486274	0.312051	0.305474
125.417	1624.92	1625.0	60.0	47.35104	7.4610696e-05	0.00010770395	0.5282123	0.0074033034	0.007400803	0.0472369	0.330037	0.322742
119.648	1630.17	1650.0	0.5	50.019863	0.018684791	0.01933947	0.61083484	1.2022001e-06	8.4010475e-07	0.0745121	2.32802e-06	2.06912e-06
105.406	1647.85	1650.0	0.7	63.768814	0.008915524	0.009909801	0.904903	2.2166646e-06	1.9082022e-06	0.0854195	9.8576e-06	9.02895e-06
97.8478	1650.92	1650.0	0.8999999999999999	73.117165	0.0052573904	0.0060107033	1.133527	3.6014285e-06	3.3219762e-06	0.0861006	2.77785e-05	2.59392e-05
96.127	1651.44	1650.0	1.0	75.456	0.004224599	0.004873972	1.1957114	4.424354e-06	4.157983e-06	0.0858516	4.26341e-05	4.00818e-05
105.229	1651.41	1650.0	2.0	64.51254	0.0010140939	0.0012326456	0.91452867	1.7339149e-05	1.716606e-05	0.0835679	0.000698284	0.000674933
114.207	1650.77	1650.0	3.0	55.88995	0.0004328615	0.0005583073	0.71194166	3.845946e-05	3.832074e-05	0.0777087	0.00348603	0.0033939
118.518	1650.44	1650.0	4.0	52.35734	0.00023088248	0.00032296602	0.63388354	6.7312096e-05	6.71812e-05	0.0728316	0.0105283	0.0102822
120.767	1650.27	1650.0	5.0	50.6534	0.00013829878	0.00021451015	0.5981575	0.00010345891	0.00010332422	0.0696863	0.0234748	0.0229714
122.065	1650.17	1650.0	6.0	49.70833	8.870997e-05	0.00015596121	0.57838583	0.0001464928	0.0001463482	0.0676243	0.0421002	0.0412634
122.876	1650.1	1650.0	7.0	49.131298	5.938951e-05	0.00012096909	0.56629556	0.0001960311	0.00019587275	0.0661867	0.0639821	0.0627979
123.415	1650.06	1650.0	8.0	48.75311	4.0860126e-05	9.853287e-05	0.55846786	0.00025171236	0.0002515375	0.0651183	0.0859022	0.0844109
123.792	1650.03	1650.0	9.0	48.49099	2.8609442e-05	8.340721e-05	0.55308026	0.00031319464	0.0003130012	0.0642778	0.105533	0.103795
124.065	1650.01	1650.0	10.0	48.30177	2.026077e-05	7.283665e-05	0.5491531	0.00038015423	0.0003799404	0.0635841	0.121969	0.120041
124.733	1649.96	1650.0	15.0	47.842236	4.5045367e-06	5.0437702e-05	0.5395051	0.00078691693	0.0007865829	0.0611162	0.168427	0.165948
124.984	1649.95	1650.0	20.0	47.669716	3.8541752e-06	4.645731e-05	0.5357449	0.0012907746	0.0012903033	0.0592462	0.191442	0.188572
125.111	1649.95	1650.0	25.0	47.581203	8.004809e-06	4.8334805e-05	0.5336608	0.0018663432	0.001865735	0.0575602	0.209451	0.206182
125.189	1649.95	1650.0	30.0	47.52575	1.4422593e-05	5.282516e-05	0.5323716	0.0024939943	0.0024932644	0.0559623	0.22635	0.22265
125.244	1649.95	1650.0	35.0	47.4858	2.2017693e-05	5.871419e-05	0.53142804	0.003158485	0.0031576573	0.0544217	0.24312	0.238947
125.287	1649.95	1650.0	40.0	47.453873	3.0273952e-05	6.542484e-05	0.5306216	0.0038479534	0.003847047	0.0529243	0.260055	0.255367
125.323	1649.95	1650.0	45.0	47.42624	3.8911636e-05	7.263929e-05	0.52990025	0.0045531634	0.0045521706	0.0514614	0.27725	0.271999
125.355	1649.95	1650.0	50.0	47.400795	4.7762733e-05	8.015687e-05	0.5292353	0.0052669365	0.0052657924	0.0500263	0.294727	0.288864
125.386	1649.95	1650.0	55.0	47.376194	5.6718018e-05	8.7844855e-05	0.52861387	0.005983723	0.005982264	0.0486147	0.312482	0.305954
125.416	1649.93	1650.0	60.0	47.351463	6.570183e-05	9.560886e-05	0.5280288	0.006699272	0.006697182	0.0472245	0.330496	0.323247
119.612	1654.51	1675.0	0.5	50.085567	0.016806567	0.017307665	0.61126775	1.0989642e-06	7.537745e-07	0.0745488	2.31959e-06	2.06548e-06
105.388	1672.66	1675.0	0.7	63.808903	0.008007181	0.008868682	0.9051494	2.0169161e-06	1.7208828e-06	0.0854194	9.83988e-06	9.02758e-06
97.8387	1675.82	1675.0	0.8999999999999999	73.14639	0.0047193305	0.0053792116	1.1336246	3.271014e-06	3.0011943e-06	0.0860964	2.77495e-05	2.59514e-05
96.1209	1676.37	1675.0	1.0	75.481155	0.003791689	0.0043619005	1.1956942	4.016392e-06	3.7583045e-06	0.0858473	4.25994e-05	4.01077e-05
105.232	1676.39	1675.0	2.0	64.5146	0.00090972794	0.0011031127	0.9141158	1.571369e-05	1.5539024e-05	0.0835608	0.000698345	0.000675736
114.21	1675.77	1675.0	3.0	55.890213	0.00038831474	0.00049961335	0.71157855	3.4841163e-05	3.4697758e-05	0.0776977	0.00348734	0.00339826
118.52	1675.45	1675.0	4.0	52.357437	0.00020714795	0.00028899356	0.6335568	6.097069e-05	6.0835217e-05	0.0728191	0.0105339	0.0102959
120.769	1675.27	1675.0	5.0	50.653492	0.00012410033	0.00019192831	0.59784913	9.370578e-05	9.356811e-05	0.0696732	0.0234901	0.0230027
122.066	1675.17	1675.0	6.0	49.708416	7.961129e-05	0.00013952551	0.5780896	0.00013267789	0.00013253275	0.0676111	0.0421323	0.0413212
122.877	1675.11	1675.0	7.0	49.131397	5.3299416e-05	0.00010820545	0.5660078	0.00017754045	0.00017738457	0.0661733	0.0640376	0.0628885
123.416	1675.07	1675.0	8.0	48.75321	3.6665147e-05	8.812249e-05	0.55818653	0.0002279662	0.0002277973	0.0651048	0.0859843	0.084536
123.793	1675.04	1675.0	9.0	48.49109	2.5662044e-05	7.458109e-05	0.55280393	0.00028364547	0.0002834618	0.0642643	0.105641	0.103952
124.066	1675.02	1675.0	10.0	48.30187	1.8158787e-05	6.5116e-05	0.5488808	0.0003442851	0.00034408516	0.0635705	0.122101	0.120225
124.734	1674.97	1675.0	15.0	47.84234	3.958383e-06	4.503674e-05	0.5392495	0.0007126563	0.00071236014	0.0611026	0.168631	0.166211
124.984	1674.96	1675.0	20.0	47.669834	3.2789103e-06	4.143339e-05	0.5355029	0.0011689588	0.0011685536	0.0592325	0.191682	0.188873
125.111	1674.95	1675.0	25.0	47.58134	6.889218e-06	4.3065465e-05	0.53342676	0.0016902041	0.001689692	0.0575466	0.209717	0.206511
125.189	1674.95	1675.0	30.0	47.52591	1.2540001e-05	4.7032427e-05	0.5321502	0.0022586163	0.0022580125	0.0559488	0.226641	0.223004
125.244	1674.96	1675.0	35.0	47.485992	1.9247662e-05	5.224739e-05	0.531215	0.002860391	0.0028597186	0.0544083	0.243436	0.239327
125.287	1674.96	1675.0	40.0	47.454094	2.6548345e-05	5.819631e-05	0.53041697	0.0034847858	0.0034840629	0.0529112	0.260397	0.255771
125.323	1674.96	1675.0	45.0	47.4265	3.4191486e-05	6.459428e-05	0.5297036	0.004123436	0.0041226563	0.0514485	0.277617	0.272429
125.355	1674.96	1675.0	50.0	47.40109	4.2027026e-05	7.126341e-05	0.52904606	0.0047698417	0.004768946	0.0500138	0.295122	0.289319
125.386	1674.95	1675.0	55.0	47.376526	4.995544e-05	7.808438e-05	0.5284316	0.005418977	0.0054178173	0.0486024	0.312904	0.306435
125.416	1674.93	1675.0	60.0	47.351845	5.7910514e-05	8.4974556e-05	0.52785295	0.006066993	0.006065281	0.0472126	0.330946	0.323752
119.558	1678.87	1700.0	0.5	50.16379	0.015128656	0.015506255	0.61199206	1.0054677e-06	6.770826e-07	0.0746104	2.31099e-06	2.06201e-06
105.365	1697.47	1700.0	0.7	63.858597	0.0071975896	0.007945618	0.90565604	1.8366352e-06	1.5536021e-06	0.0854214	9.82152e-06	9.02657e-06
97.8283	1700.73	1700.0	0.8999999999999999	73.17669	0.0042401324	0.0048193256	1.1337777	2.9733742e-06	2.714173e-06	0.0860925	2.77189e-05	2.59643e-05
96.113	1701.3	1700.0	1.0	75.50785	0.0034062238	0.0039078933	1.1957572	3.6490987e-06	3.400496e-06	0.0858432	4.25623e-05	4.01346e-05
105.236	1701.39	1700.0	2.0	64.516884	0.0008168921	0.0009882649	0.9137285	1.4253487e-05	1.4079981e-05	0.0835543	0.000698371	0.000676545
114.213	1700.77	1700.0	3.0	55.890575	0.0003487024	0.00044757733	0.7112336	3.159264e-05	3.1447857e-05	0.0776873	0.00348847	0.00340263
118.522	1700.45	1700.0	4.0	52.35759	0.0001860451	0.00025887566	0.63324565	5.5278724e-05	5.514212e-05	0.0728071	0.010539	0.0103095
120.771	1700.28	1700.0	5.0	50.653584	0.00011147733	0.0001719104	0.5975543	8.495254e-05	8.48153e-05	0.0696607	0.0235042	0.023034
122.068	1700.18	1700.0	6.0	49.708504	7.1523544e-05	0.00012495754	0.5778064	0.00012028009	0.00012013768	0.0675983	0.0421624	0.041379
122.878	1700.12	1700.0	7.0	49.13148	4.7887603e-05	9.689388e-05	0.5657324	0.00016094728	0.00016079698	0.0661605	0.0640899	0.062979
123.417	1700.08	1700.0	8.0	48.753292	3.293941e-05	7.889767e-05	0.55791736	0.00020665742	0.00020649732	0.065092	0.0860624	0.0846608
123.794	1700.05	1700.0	9.0	48.49117	2.304655e-05	6.6761415e-05	0.5525394	0.00025712987	0.0002569585	0.0642514	0.105745	0.104109
