mh   ctt_W   cbb_W   cvv_W   ctv_W   cbv_W   ctb_W
826  0.0  0.0  0.00090337249216  2.079630828e-05  0.0  0.0  0.00092416880044
827  0.0  0.0  0.00089855526632  2.067606656e-05  0.0  0.0  0.00091923133288
828  0.0  0.0  0.00089373804048  2.055582484e-05  0.0  0.0  0.00091429386532
829  0.0  0.0  0.00088892081464  2.043558312e-05  0.0  0.0  0.00090935639776
830  0.0  0.0  0.0008841035888  2.03153414e-05  0.0  0.0  0.0009044189302
831  0.0  0.0  0.00087928636296  2.019509968e-05  0.0  0.0  0.00089948146264
832  0.0  0.0  0.00087446913712  2.007485796e-05  0.0  0.0  0.00089454399508
833  0.0  0.0  0.00086965191128  1.995461624e-05  0.0  0.0  0.00088960652752
834  0.0  0.0  0.00086483468544  1.983437452e-05  0.0  0.0  0.00088466905996
835  0.0  0.0  0.0008600174596  1.97141328e-05  0.0  0.0  0.0008797315924
836  0.0  0.0  0.00085520023376  1.959389108e-05  0.0  0.0  0.00087479412484
837  0.0  0.0  0.00085038300792  1.947364936e-05  0.0  0.0  0.00086985665728
838  0.0  0.0  0.00084556578208  1.935340764e-05  0.0  0.0  0.00086491918972
839  0.0  0.0  0.00084074855624  1.923316592e-05  0.0  0.0  0.00085998172216
840  0.0  0.0  0.0008359313304  1.91129242e-05  0.0  0.0  0.0008550442546
841  0.0  0.0  0.00083111410456  1.899268248e-05  0.0  0.0  0.00085010678704
842  0.0  0.0  0.00082629687872  1.887244076e-05  0.0  0.0  0.00084516931948
843  0.0  0.0  0.00082147965288  1.875219904e-05  0.0  0.0  0.00084023185192
844  0.0  0.0  0.00081666242704  1.863195732e-05  0.0  0.0  0.00083529438436
845  0.0  0.0  0.0008118452012  1.85117156e-05  0.0  0.0  0.0008303569168
846  0.0  0.0  0.00080702797536  1.839147388e-05  0.0  0.0  0.00082541944924
847  0.0  0.0  0.00080221074952  1.827123216e-05  0.0  0.0  0.00082048198168
848  0.0  0.0  0.00079739352368  1.815099044e-05  0.0  0.0  0.00081554451412
849  0.0  0.0  0.00079257629784  1.803074872e-05  0.0  0.0  0.00081060704656
850  0.0  0.0  0.000787759072  1.7910507e-05  0.0  0.0  0.000805669579
851  0.0  0.0  0.00078365756296  1.781275916e-05  0.0  0.0  0.00080147032212
852  0.0  0.0  0.00077955605392  1.771501132e-05  0.0  0.0  0.00079727106524
853  0.0  0.0  0.00077545454488  1.761726348e-05  0.0  0.0  0.00079307180836
854  0.0  0.0  0.00077135303584  1.751951564e-05  0.0  0.0  0.00078887255148
855  0.0  0.0  0.0007672515268  1.74217678e-05  0.0  0.0  0.0007846732946
856  0.0  0.0  0.00076315001776  1.732401996e-05  0.0  0.0  0.00078047403772
857  0.0  0.0  0.00075904850872  1.722627212e-05  0.0  0.0  0.00077627478084
858  0.0  0.0  0.00075494699968  1.712852428e-05  0.0  0.0  0.00077207552396
859  0.0  0.0  0.00075084549064  1.703077644e-05  0.0  0.0  0.00076787626708
860  0.0  0.0  0.0007467439816  1.69330286e-05  0.0  0.0  0.0007636770102
861  0.0  0.0  0.00074264247256  1.683528076e-05  0.0  0.0  0.00075947775332
862  0.0  0.0  0.00073854096352  1.673753292e-05  0.0  0.0  0.00075527849644
863  0.0  0.0  0.00073443945448  1.663978508e-05  0.0  0.0  0.00075107923956
864  0.0  0.0  0.00073033794544  1.654203724e-05  0.0  0.0  0.00074687998268
865  0.0  0.0  0.0007262364364  1.64442894e-05  0.0  0.0  0.0007426807258
866  0.0  0.0  0.00072213492736  1.634654156e-05  0.0  0.0  0.00073848146892
867  0.0  0.0  0.00071803341832  1.624879372e-05  0.0  0.0  0.00073428221204
868  0.0  0.0  0.00071393190928  1.615104588e-05  0.0  0.0  0.00073008295516
869  0.0  0.0  0.00070983040024  1.605329804e-05  0.0  0.0  0.00072588369828
870  0.0  0.0  0.0007057288912  1.59555502e-05  0.0  0.0  0.0007216844414
871  0.0  0.0  0.00070162738216  1.585780236e-05  0.0  0.0  0.00071748518452
872  0.0  0.0  0.00069752587312  1.576005452e-05  0.0  0.0  0.00071328592764
873  0.0  0.0  0.00069342436408  1.566230668e-05  0.0  0.0  0.00070908667076
874  0.0  0.0  0.00068932285504  1.556455884e-05  0.0  0.0  0.00070488741388
875  0.0  0.0  0.000685221346  1.5466811e-05  0.0  0.0  0.000700688157
876  0.0  0.0  0.00068171361492  1.539162068e-05  0.0  0.0  0.0006971052356
877  0.0  0.0  0.00067820588384  1.531643036e-05  0.0  0.0  0.0006935223142
878  0.0  0.0  0.00067469815276  1.524124004e-05  0.0  0.0  0.0006899393928
879  0.0  0.0  0.00067119042168  1.516604972e-05  0.0  0.0  0.0006863564714
880  0.0  0.0  0.0006676826906  1.50908594e-05  0.0  0.0  0.00068277355
881  0.0  0.0  0.00066417495952  1.501566908e-05  0.0  0.0  0.0006791906286
882  0.0  0.0  0.00066066722844  1.494047876e-05  0.0  0.0  0.0006756077072
883  0.0  0.0  0.00065715949736  1.486528844e-05  0.0  0.0  0.0006720247858
884  0.0  0.0  0.00065365176628  1.479009812e-05  0.0  0.0  0.0006684418644
885  0.0  0.0  0.0006501440352  1.47149078e-05  0.0  0.0  0.000664858943
886  0.0  0.0  0.00064663630412  1.463971748e-05  0.0  0.0  0.0006612760216
887  0.0  0.0  0.00064312857304  1.456452716e-05  0.0  0.0  0.0006576931002
888  0.0  0.0  0.00063962084196  1.448933684e-05  0.0  0.0  0.0006541101788
889  0.0  0.0  0.00063611311088  1.441414652e-05  0.0  0.0  0.0006505272574
890  0.0  0.0  0.0006326053798  1.43389562e-05  0.0  0.0  0.000646944336
891  0.0  0.0  0.00062909764872  1.426376588e-05  0.0  0.0  0.0006433614146
892  0.0  0.0  0.00062558991764  1.418857556e-05  0.0  0.0  0.0006397784932
893  0.0  0.0  0.00062208218656  1.411338524e-05  0.0  0.0  0.0006361955718
894  0.0  0.0  0.00061857445548  1.403819492e-05  0.0  0.0  0.0006326126504
895  0.0  0.0  0.0006150667244  1.39630046e-05  0.0  0.0  0.000629029729
896  0.0  0.0  0.00061155899332  1.388781428e-05  0.0  0.0  0.0006254468076
897  0.0  0.0  0.00060805126224  1.381262396e-05  0.0  0.0  0.0006218638862
898  0.0  0.0  0.00060454353116  1.373743364e-05  0.0  0.0  0.0006182809648
899  0.0  0.0  0.00060103580008  1.366224332e-05  0.0  0.0  0.0006146980434
900  0.0  0.0  0.000597528069  1.3587053e-05  0.0  0.0  0.000611115122
901  0.0  0.0  0.00059452541208  1.351542444e-05  0.0  0.0  0.00060804083652
902  0.0  0.0  0.00059152275516  1.344379588e-05  0.0  0.0  0.00060496655104
903  0.0  0.0  0.00058852009824  1.337216732e-05  0.0  0.0  0.00060189226556
904  0.0  0.0  0.00058551744132  1.330053876e-05  0.0  0.0  0.00059881798008
905  0.0  0.0  0.0005825147844  1.32289102e-05  0.0  0.0  0.0005957436946
906  0.0  0.0  0.00057951212748  1.315728164e-05  0.0  0.0  0.00059266940912
907  0.0  0.0  0.00057650947056  1.308565308e-05  0.0  0.0  0.00058959512364
908  0.0  0.0  0.00057350681364  1.301402452e-05  0.0  0.0  0.00058652083816
909  0.0  0.0  0.00057050415672  1.294239596e-05  0.0  0.0  0.00058344655268
910  0.0  0.0  0.0005675014998  1.28707674e-05  0.0  0.0  0.0005803722672
911  0.0  0.0  0.00056449884288  1.279913884e-05  0.0  0.0  0.00057729798172
912  0.0  0.0  0.00056149618596  1.272751028e-05  0.0  0.0  0.00057422369624
913  0.0  0.0  0.00055849352904  1.265588172e-05  0.0  0.0  0.00057114941076
914  0.0  0.0  0.00055549087212  1.258425316e-05  0.0  0.0  0.00056807512528
915  0.0  0.0  0.0005524882152  1.25126246e-05  0.0  0.0  0.0005650008398
916  0.0  0.0  0.00054948555828  1.244099604e-05  0.0  0.0  0.00056192655432
917  0.0  0.0  0.00054648290136  1.236936748e-05  0.0  0.0  0.00055885226884
918  0.0  0.0  0.00054348024444  1.229773892e-05  0.0  0.0  0.00055577798336
919  0.0  0.0  0.00054047758752  1.222611036e-05  0.0  0.0  0.00055270369788
920  0.0  0.0  0.0005374749306  1.21544818e-05  0.0  0.0  0.0005496294124
921  0.0  0.0  0.00053447227368  1.208285324e-05  0.0  0.0  0.00054655512692
922  0.0  0.0  0.00053146961676  1.201122468e-05  0.0  0.0  0.00054348084144
923  0.0  0.0  0.00052846695984  1.193959612e-05  0.0  0.0  0.00054040655596
924  0.0  0.0  0.00052546430292  1.186796756e-05  0.0  0.0  0.00053733227048
925  0.0  0.0  0.000522461646  1.1796339e-05  0.0  0.0  0.000534257985
926  0.0  0.0  0.0005198799472  1.173510696e-05  0.0  0.0  0.00053161505416
927  0.0  0.0  0.0005172982484  1.167387492e-05  0.0  0.0  0.00052897212332
928  0.0  0.0  0.0005147165496  1.161264288e-05  0.0  0.0  0.00052632919248
929  0.0  0.0  0.0005121348508  1.155141084e-05  0.0  0.0  0.00052368626164
930  0.0  0.0  0.000509553152  1.14901788e-05  0.0  0.0  0.0005210433308
931  0.0  0.0  0.0005069714532  1.142894676e-05  0.0  0.0  0.00051840039996
932  0.0  0.0  0.0005043897544  1.136771472e-05  0.0  0.0  0.00051575746912
933  0.0  0.0  0.0005018080556  1.130648268e-05  0.0  0.0  0.00051311453828
934  0.0  0.0  0.0004992263568  1.124525064e-05  0.0  0.0  0.00051047160744
935  0.0  0.0  0.000496644658  1.11840186e-05  0.0  0.0  0.0005078286766
936  0.0  0.0  0.0004940629592  1.112278656e-05  0.0  0.0  0.00050518574576
937  0.0  0.0  0.0004914812604  1.106155452e-05  0.0  0.0  0.00050254281492
938  0.0  0.0  0.0004888995616  1.100032248e-05  0.0  0.0  0.00049989988408
939  0.0  0.0  0.0004863178628  1.093909044e-05  0.0  0.0  0.00049725695324
940  0.0  0.0  0.000483736164  1.08778584e-05  0.0  0.0  0.0004946140224
941  0.0  0.0  0.0004811544652  1.081662636e-05  0.0  0.0  0.00049197109156
942  0.0  0.0  0.0004785727664  1.075539432e-05  0.0  0.0  0.00048932816072
943  0.0  0.0  0.0004759910676  1.069416228e-05  0.0  0.0  0.00048668522988
944  0.0  0.0  0.0004734093688  1.063293024e-05  0.0  0.0  0.00048404229904
945  0.0  0.0  0.00047082767  1.05716982e-05  0.0  0.0  0.0004813993682
946  0.0  0.0  0.0004682459712  1.051046616e-05  0.0  0.0  0.00047875643736
947  0.0  0.0  0.0004656642724  1.044923412e-05  0.0  0.0  0.00047611350652
948  0.0  0.0  0.0004630825736  1.038800208e-05  0.0  0.0  0.00047347057568
949  0.0  0.0  0.0004605008748  1.032677004e-05  0.0  0.0  0.00047082764484
950  0.0  0.0  0.000457919176  1.0265538e-05  0.0  0.0  0.000468184714
951  0.0  0.0  0.0004556918832  1.021407256e-05  0.0  0.0  0.00046590595576
952  0.0  0.0  0.0004534645904  1.016260712e-05  0.0  0.0  0.00046362719752
953  0.0  0.0  0.0004512372976  1.011114168e-05  0.0  0.0  0.00046134843928
954  0.0  0.0  0.0004490100048  1.005967624e-05  0.0  0.0  0.00045906968104
955  0.0  0.0  0.000446782712  1.00082108e-05  0.0  0.0  0.0004567909228
956  0.0  0.0  0.0004445554192  9.95674536e-06  0.0  0.0  0.00045451216456
957  0.0  0.0  0.0004423281264  9.90527992e-06  0.0  0.0  0.00045223340632
958  0.0  0.0  0.0004401008336  9.85381448e-06  0.0  0.0  0.00044995464808
959  0.0  0.0  0.0004378735408  9.80234904e-06  0.0  0.0  0.00044767588984
960  0.0  0.0  0.000435646248  9.7508836e-06  0.0  0.0  0.0004453971316
961  0.0  0.0  0.0004334189552  9.69941816e-06  0.0  0.0  0.00044311837336
962  0.0  0.0  0.0004311916624  9.64795272e-06  0.0  0.0  0.00044083961512
963  0.0  0.0  0.0004289643696  9.59648728e-06  0.0  0.0  0.00043856085688
964  0.0  0.0  0.0004267370768  9.54502184e-06  0.0  0.0  0.00043628209864
965  0.0  0.0  0.000424509784  9.4935564e-06  0.0  0.0  0.0004340033404
966  0.0  0.0  0.0004222824912  9.44209096e-06  0.0  0.0  0.00043172458216
967  0.0  0.0  0.0004200551984  9.39062552e-06  0.0  0.0  0.00042944582392
968  0.0  0.0  0.0004178279056  9.33916008e-06  0.0  0.0  0.00042716706568
969  0.0  0.0  0.0004156006128  9.28769464e-06  0.0  0.0  0.00042488830744
970  0.0  0.0  0.00041337332  9.2362292e-06  0.0  0.0  0.0004226095492
971  0.0  0.0  0.0004111460272  9.18476376e-06  0.0  0.0  0.00042033079096
972  0.0  0.0  0.0004089187344  9.13329832e-06  0.0  0.0  0.00041805203272
973  0.0  0.0  0.0004066914416  9.08183288e-06  0.0  0.0  0.00041577327448
974  0.0  0.0  0.0004044641488  9.03036744e-06  0.0  0.0  0.00041349451624
975  0.0  0.0  0.000402236856  8.978902e-06  0.0  0.0  0.000411215758
976  0.0  0.0  0.00040031088796  8.93753256e-06  0.0  0.0  0.00040924842052
977  0.0  0.0  0.00039838491992  8.89616312e-06  0.0  0.0  0.00040728108304
978  0.0  0.0  0.00039645895188  8.85479368e-06  0.0  0.0  0.00040531374556
979  0.0  0.0  0.00039453298384  8.81342424e-06  0.0  0.0  0.00040334640808
980  0.0  0.0  0.0003926070158  8.7720548e-06  0.0  0.0  0.0004013790706
981  0.0  0.0  0.00039068104776  8.73068536e-06  0.0  0.0  0.00039941173312
982  0.0  0.0  0.00038875507972  8.68931592e-06  0.0  0.0  0.00039744439564
983  0.0  0.0  0.00038682911168  8.64794648e-06  0.0  0.0  0.00039547705816
984  0.0  0.0  0.00038490314364  8.60657704e-06  0.0  0.0  0.00039350972068
985  0.0  0.0  0.0003829771756  8.5652076e-06  0.0  0.0  0.0003915423832
986  0.0  0.0  0.00038105120756  8.52383816e-06  0.0  0.0  0.00038957504572
987  0.0  0.0  0.00037912523952  8.48246872e-06  0.0  0.0  0.00038760770824
988  0.0  0.0  0.00037719927148  8.44109928e-06  0.0  0.0  0.00038564037076
989  0.0  0.0  0.00037527330344  8.39972984e-06  0.0  0.0  0.00038367303328
990  0.0  0.0  0.0003733473354  8.3583604e-06  0.0  0.0  0.0003817056958
991  0.0  0.0  0.00037142136736  8.31699096e-06  0.0  0.0  0.00037973835832
992  0.0  0.0  0.00036949539932  8.27562152e-06  0.0  0.0  0.00037777102084
993  0.0  0.0  0.00036756943128  8.23425208e-06  0.0  0.0  0.00037580368336
994  0.0  0.0  0.00036564346324  8.19288264e-06  0.0  0.0  0.00037383634588
995  0.0  0.0  0.0003637174952  8.1515132e-06  0.0  0.0  0.0003718690084
996  0.0  0.0  0.00036179152716  8.11014376e-06  0.0  0.0  0.00036990167092
997  0.0  0.0  0.00035986555912  8.06877432e-06  0.0  0.0  0.00036793433344
998  0.0  0.0  0.00035793959108  8.02740488e-06  0.0  0.0  0.00036596699596
999  0.0  0.0  0.00035601362304  7.98603544e-06  0.0  0.0  0.00036399965848
1000  0.0  0.0  0.000354087655  7.944666e-06  0.0  0.0  0.000362032321
1001  0.0  0.0  0.0003525251979  7.90768644e-06  0.0  0.0  0.00036043288434
1002  0.0  0.0  0.0003509627408  7.87070688e-06  0.0  0.0  0.00035883344768
1003  0.0  0.0  0.0003494002837  7.83372732e-06  0.0  0.0  0.00035723401102
1004  0.0  0.0  0.0003478378266  7.79674776e-06  0.0  0.0  0.00035563457436
1005  0.0  0.0  0.0003462753695  7.7597682e-06  0.0  0.0  0.0003540351377
1006  0.0  0.0  0.0003447129124  7.72278864e-06  0.0  0.0  0.00035243570104
1007  0.0  0.0  0.0003431504553  7.68580908e-06  0.0  0.0  0.00035083626438
1008  0.0  0.0  0.0003415879982  7.64882952e-06  0.0  0.0  0.00034923682772
1009  0.0  0.0  0.0003400255411  7.61184996e-06  0.0  0.0  0.00034763739106
1010  0.0  0.0  0.000338463084  7.5748704e-06  0.0  0.0  0.0003460379544
1011  0.0  0.0  0.0003369006269  7.53789084e-06  0.0  0.0  0.00034443851774
1012  0.0  0.0  0.0003353381698  7.50091128e-06  0.0  0.0  0.00034283908108
1013  0.0  0.0  0.0003337757127  7.46393172e-06  0.0  0.0  0.00034123964442
1014  0.0  0.0  0.0003322132556  7.42695216e-06  0.0  0.0  0.00033964020776
1015  0.0  0.0  0.0003306507985  7.3899726e-06  0.0  0.0  0.0003380407711
1016  0.0  0.0  0.0003290883414  7.35299304e-06  0.0  0.0  0.00033644133444
1017  0.0  0.0  0.0003275258843  7.31601348e-06  0.0  0.0  0.00033484189778
1018  0.0  0.0  0.0003259634272  7.27903392e-06  0.0  0.0  0.00033324246112
1019  0.0  0.0  0.0003244009701  7.24205436e-06  0.0  0.0  0.00033164302446
1020  0.0  0.0  0.000322838513  7.2050748e-06  0.0  0.0  0.0003300435878
1021  0.0  0.0  0.0003212760559  7.16809524e-06  0.0  0.0  0.00032844415114
1022  0.0  0.0  0.0003197135988  7.13111568e-06  0.0  0.0  0.00032684471448
1023  0.0  0.0  0.0003181511417  7.09413612e-06  0.0  0.0  0.00032524527782
1024  0.0  0.0  0.0003165886846  7.05715656e-06  0.0  0.0  0.00032364584116
1025  0.0  0.0  0.0003150262275  7.020177e-06  0.0  0.0  0.0003220464045
1026  0.0  0.0  0.0003134637704  6.98319744e-06  0.0  0.0  0.00032044696784
1027  0.0  0.0  0.0003119013133  6.94621788e-06  0.0  0.0  0.00031884753118
1028  0.0  0.0  0.0003103388562  6.90923832e-06  0.0  0.0  0.00031724809452
1029  0.0  0.0  0.0003087763991  6.87225876e-06  0.0  0.0  0.00031564865786
1030  0.0  0.0  0.000307213942  6.8352792e-06  0.0  0.0  0.0003140492212
1031  0.0  0.0  0.0003056514849  6.79829964e-06  0.0  0.0  0.00031244978454
1032  0.0  0.0  0.0003040890278  6.76132008e-06  0.0  0.0  0.00031085034788
1033  0.0  0.0  0.0003025265707  6.72434052e-06  0.0  0.0  0.00030925091122
1034  0.0  0.0  0.0003009641136  6.68736096e-06  0.0  0.0  0.00030765147456
1035  0.0  0.0  0.0002994016565  6.6503814e-06  0.0  0.0  0.0003060520379
1036  0.0  0.0  0.0002978391994  6.61340184e-06  0.0  0.0  0.00030445260124
1037  0.0  0.0  0.0002962767423  6.57642228e-06  0.0  0.0  0.00030285316458
1038  0.0  0.0  0.0002947142852  6.53944272e-06  0.0  0.0  0.00030125372792
1039  0.0  0.0  0.0002931518281  6.50246316e-06  0.0  0.0  0.00029965429126
1040  0.0  0.0  0.000291589371  6.4654836e-06  0.0  0.0  0.0002980548546
1041  0.0  0.0  0.0002900269139  6.42850404e-06  0.0  0.0  0.00029645541794
1042  0.0  0.0  0.0002884644568  6.39152448e-06  0.0  0.0  0.00029485598128
1043  0.0  0.0  0.0002869019997  6.35454492e-06  0.0  0.0  0.00029325654462
1044  0.0  0.0  0.0002853395426  6.31756536e-06  0.0  0.0  0.00029165710796
1045  0.0  0.0  0.0002837770855  6.2805858e-06  0.0  0.0  0.0002900576713
1046  0.0  0.0  0.0002822146284  6.24360624e-06  0.0  0.0  0.00028845823464
1047  0.0  0.0  0.0002806521713  6.20662668e-06  0.0  0.0  0.00028685879798
1048  0.0  0.0  0.0002790897142  6.16964712e-06  0.0  0.0  0.00028525936132
1049  0.0  0.0  0.0002775272571  6.13266756e-06  0.0  0.0  0.00028365992466
1050  0.0  0.0  0.0002759648  6.095688e-06  0.0  0.0  0.000282060488
1051  0.0  0.0  0.00027477874266  6.0688076e-06  0.0  0.0  0.00028084755026
1052  0.0  0.0  0.00027359268532  6.0419272e-06  0.0  0.0  0.00027963461252
1053  0.0  0.0  0.00027240662798  6.0150468e-06  0.0  0.0  0.00027842167478
1054  0.0  0.0  0.00027122057064  5.9881664e-06  0.0  0.0  0.00027720873704
1055  0.0  0.0  0.0002700345133  5.961286e-06  0.0  0.0  0.0002759957993
1056  0.0  0.0  0.00026884845596  5.9344056e-06  0.0  0.0  0.00027478286156
1057  0.0  0.0  0.00026766239862  5.9075252e-06  0.0  0.0  0.00027356992382
1058  0.0  0.0  0.00026647634128  5.8806448e-06  0.0  0.0  0.00027235698608
1059  0.0  0.0  0.00026529028394  5.8537644e-06  0.0  0.0  0.00027114404834
1060  0.0  0.0  0.0002641042266  5.826884e-06  0.0  0.0  0.0002699311106
1061  0.0  0.0  0.00026291816926  5.8000036e-06  0.0  0.0  0.00026871817286
1062  0.0  0.0  0.00026173211192  5.7731232e-06  0.0  0.0  0.00026750523512
1063  0.0  0.0  0.00026054605458  5.7462428e-06  0.0  0.0  0.00026629229738
1064  0.0  0.0  0.00025935999724  5.7193624e-06  0.0  0.0  0.00026507935964
1065  0.0  0.0  0.0002581739399  5.692482e-06  0.0  0.0  0.0002638664219
1066  0.0  0.0  0.00025698788256  5.6656016e-06  0.0  0.0  0.00026265348416
1067  0.0  0.0  0.00025580182522  5.6387212e-06  0.0  0.0  0.00026144054642
1068  0.0  0.0  0.00025461576788  5.6118408e-06  0.0  0.0  0.00026022760868
1069  0.0  0.0  0.00025342971054  5.5849604e-06  0.0  0.0  0.00025901467094
1070  0.0  0.0  0.0002522436532  5.55808e-06  0.0  0.0  0.0002578017332
1071  0.0  0.0  0.00025105759586  5.5311996e-06  0.0  0.0  0.00025658879546
1072  0.0  0.0  0.00024987153852  5.5043192e-06  0.0  0.0  0.00025537585772
1073  0.0  0.0  0.00024868548118  5.4774388e-06  0.0  0.0  0.00025416291998
1074  0.0  0.0  0.00024749942384  5.4505584e-06  0.0  0.0  0.00025294998224
1075  0.0  0.0  0.0002463133665  5.423678e-06  0.0  0.0  0.0002517370445
1076  0.0  0.0  0.00024512730916  5.3967976e-06  0.0  0.0  0.00025052410676
1077  0.0  0.0  0.00024394125182  5.3699172e-06  0.0  0.0  0.00024931116902
1078  0.0  0.0  0.00024275519448  5.3430368e-06  0.0  0.0  0.00024809823128
1079  0.0  0.0  0.00024156913714  5.3161564e-06  0.0  0.0  0.00024688529354
1080  0.0  0.0  0.0002403830798  5.289276e-06  0.0  0.0  0.0002456723558
1081  0.0  0.0  0.00023919702246  5.2623956e-06  0.0  0.0  0.00024445941806
1082  0.0  0.0  0.00023801096512  5.2355152e-06  0.0  0.0  0.00024324648032
1083  0.0  0.0  0.00023682490778  5.2086348e-06  0.0  0.0  0.00024203354258
1084  0.0  0.0  0.00023563885044  5.1817544e-06  0.0  0.0  0.00024082060484
1085  0.0  0.0  0.0002344527931  5.154874e-06  0.0  0.0  0.0002396076671
1086  0.0  0.0  0.00023326673576  5.1279936e-06  0.0  0.0  0.00023839472936
1087  0.0  0.0  0.00023208067842  5.1011132e-06  0.0  0.0  0.00023718179162
1088  0.0  0.0  0.00023089462108  5.0742328e-06  0.0  0.0  0.00023596885388
1089  0.0  0.0  0.00022970856374  5.0473524e-06  0.0  0.0  0.00023475591614
1090  0.0  0.0  0.0002285225064  5.020472e-06  0.0  0.0  0.0002335429784
1091  0.0  0.0  0.00022733644906  4.9935916e-06  0.0  0.0  0.00023233004066
1092  0.0  0.0  0.00022615039172  4.9667112e-06  0.0  0.0  0.00023111710292
1093  0.0  0.0  0.00022496433438  4.9398308e-06  0.0  0.0  0.00022990416518
1094  0.0  0.0  0.00022377827704  4.9129504e-06  0.0  0.0  0.00022869122744
1095  0.0  0.0  0.0002225922197  4.88607e-06  0.0  0.0  0.0002274782897
1096  0.0  0.0  0.00022140616236  4.8591896e-06  0.0  0.0  0.00022626535196
1097  0.0  0.0  0.00022022010502  4.8323092e-06  0.0  0.0  0.00022505241422
1098  0.0  0.0  0.00021903404768  4.8054288e-06  0.0  0.0  0.00022383947648
1099  0.0  0.0  0.00021784799034  4.7785484e-06  0.0  0.0  0.00022262653874
1100  0.0  0.0  0.000216661933  4.751668e-06  0.0  0.0  0.000221413601
1101  0.0  0.0  0.0002157526287  4.73090572e-06  0.0  0.0  0.00022048353442
1102  0.0  0.0  0.0002148433244  4.71014344e-06  0.0  0.0  0.00021955346784
1103  0.0  0.0  0.0002139340201  4.68938116e-06  0.0  0.0  0.00021862340126
1104  0.0  0.0  0.0002130247158  4.66861888e-06  0.0  0.0  0.00021769333468
1105  0.0  0.0  0.0002121154115  4.6478566e-06  0.0  0.0  0.0002167632681
1106  0.0  0.0  0.0002112061072  4.62709432e-06  0.0  0.0  0.00021583320152
1107  0.0  0.0  0.0002102968029  4.60633204e-06  0.0  0.0  0.00021490313494
1108  0.0  0.0  0.0002093874986  4.58556976e-06  0.0  0.0  0.00021397306836
1109  0.0  0.0  0.0002084781943  4.56480748e-06  0.0  0.0  0.00021304300178
1110  0.0  0.0  0.00020756889  4.5440452e-06  0.0  0.0  0.0002121129352
1111  0.0  0.0  0.0002066595857  4.52328292e-06  0.0  0.0  0.00021118286862
1112  0.0  0.0  0.0002057502814  4.50252064e-06  0.0  0.0  0.00021025280204
1113  0.0  0.0  0.0002048409771  4.48175836e-06  0.0  0.0  0.00020932273546
1114  0.0  0.0  0.0002039316728  4.46099608e-06  0.0  0.0  0.00020839266888
1115  0.0  0.0  0.0002030223685  4.4402338e-06  0.0  0.0  0.0002074626023
1116  0.0  0.0  0.0002021130642  4.41947152e-06  0.0  0.0  0.00020653253572
1117  0.0  0.0  0.0002012037599  4.39870924e-06  0.0  0.0  0.00020560246914
1118  0.0  0.0  0.0002002944556  4.37794696e-06  0.0  0.0  0.00020467240256
1119  0.0  0.0  0.0001993851513  4.35718468e-06  0.0  0.0  0.00020374233598
1120  0.0  0.0  0.000198475847  4.3364224e-06  0.0  0.0  0.0002028122694
1121  0.0  0.0  0.0001975665427  4.31566012e-06  0.0  0.0  0.00020188220282
1122  0.0  0.0  0.0001966572384  4.29489784e-06  0.0  0.0  0.00020095213624
1123  0.0  0.0  0.0001957479341  4.27413556e-06  0.0  0.0  0.00020002206966
1124  0.0  0.0  0.0001948386298  4.25337328e-06  0.0  0.0  0.00019909200308
1125  0.0  0.0  0.0001939293255  4.232611e-06  0.0  0.0  0.0001981619365
1126  0.0  0.0  0.0001930200212  4.21184872e-06  0.0  0.0  0.00019723186992
1127  0.0  0.0  0.0001921107169  4.19108644e-06  0.0  0.0  0.00019630180334
1128  0.0  0.0  0.0001912014126  4.17032416e-06  0.0  0.0  0.00019537173676
1129  0.0  0.0  0.0001902921083  4.14956188e-06  0.0  0.0  0.00019444167018
1130  0.0  0.0  0.000189382804  4.1287996e-06  0.0  0.0  0.0001935116036
1131  0.0  0.0  0.0001884734997  4.10803732e-06  0.0  0.0  0.00019258153702
1132  0.0  0.0  0.0001875641954  4.08727504e-06  0.0  0.0  0.00019165147044
1133  0.0  0.0  0.0001866548911  4.06651276e-06  0.0  0.0  0.00019072140386
1134  0.0  0.0  0.0001857455868  4.04575048e-06  0.0  0.0  0.00018979133728
1135  0.0  0.0  0.0001848362825  4.0249882e-06  0.0  0.0  0.0001888612707
1136  0.0  0.0  0.0001839269782  4.00422592e-06  0.0  0.0  0.00018793120412
1137  0.0  0.0  0.0001830176739  3.98346364e-06  0.0  0.0  0.00018700113754
1138  0.0  0.0  0.0001821083696  3.96270136e-06  0.0  0.0  0.00018607107096
1139  0.0  0.0  0.0001811990653  3.94193908e-06  0.0  0.0  0.00018514100438
1140  0.0  0.0  0.000180289761  3.9211768e-06  0.0  0.0  0.0001842109378
1141  0.0  0.0  0.0001793804567  3.90041452e-06  0.0  0.0  0.00018328087122
1142  0.0  0.0  0.0001784711524  3.87965224e-06  0.0  0.0  0.00018235080464
1143  0.0  0.0  0.0001775618481  3.85888996e-06  0.0  0.0  0.00018142073806
1144  0.0  0.0  0.0001766525438  3.83812768e-06  0.0  0.0  0.00018049067148
1145  0.0  0.0  0.0001757432395  3.8173654e-06  0.0  0.0  0.0001795606049
1146  0.0  0.0  0.0001748339352  3.79660312e-06  0.0  0.0  0.00017863053832
1147  0.0  0.0  0.0001739246309  3.77584084e-06  0.0  0.0  0.00017770047174
