mh   ctt_W   cbb_W   cvv_W   ctv_W   cbv_W   ctb_W
165  0.0  0.0  0.0463102959  0.0002410393  0.0  0.0  0.0465513352
166  0.0  0.0  0.045166995  0.000234733  0.0  0.0  0.045401728
167  0.0  0.0  0.0440584246  0.00022917  0.0  0.0  0.0442875946
168  0.0  0.0  0.0429784986  0.0002235338  0.0  0.0  0.0432020324
169  0.0  0.0  0.0419295666  0.0002186681  0.0  0.0  0.0421482347
170  0.0  0.0  0.040909394  0.0002131478  0.0  0.0  0.0411225418
171  0.0  0.0  0.0399146038  0.0002084365  0.0  0.0  0.0401230403
172  0.0  0.0  0.0389516778  0.0002031294  0.0  0.0  0.0391548072
173  0.0  0.0  0.0380168463  0.0001982127  0.0  0.0  0.038215059
174  0.0  0.0  0.0371015365  0.0001936602  0.0  0.0  0.0372951967
175  0.0  0.0  0.0362127996  0.0001888794  0.0  0.0  0.036401679
176  0.0  0.0  0.0353471134  0.000184985  0.0  0.0  0.0355320984
177  0.0  0.0  0.0345053244  0.0001808609  0.0  0.0  0.0346861853
178  0.0  0.0  0.0336860207  0.0001762359  0.0  0.0  0.0338622566
179  0.0  0.0  0.0328869661  0.0001719077  0.0  0.0  0.0330588738
180  0.0  0.0  0.032115271  0.0001682742  0.0  0.0  0.0322835452
181  0.0  0.0  0.0313603089  0.000164494  0.0  0.0  0.0315248029
182  0.0  0.0  0.0306225067  0.0001602995  0.0  0.0  0.0307828062
183  0.0  0.0  0.0299040721  0.0001564929  0.0  0.0  0.030060565
184  0.0  0.0  0.029205226  0.0001530972  0.0  0.0  0.0293583232
185  0.0  0.0  0.028525599  0.0001493261  0.0  0.0  0.0286749251
186  0.0  0.0  0.0278606925  0.0001464628  0.0  0.0  0.0280071553
187  0.0  0.0  0.0272148282  0.000142856  0.0  0.0  0.0273576842
188  0.0  0.0  0.026586041  0.0001395933  0.0  0.0  0.0267256343
189  0.0  0.0  0.0259742999  0.0001364478  0.0  0.0  0.0261107477
190  0.0  0.0  0.0253780724  0.0001332916  0.0  0.0  0.025511364
191  0.0  0.0  0.0247960197  0.0001302097  0.0  0.0  0.0249262294
192  0.0  0.0  0.0242269815  0.0001272524  0.0  0.0  0.0243542339
193  0.0  0.0  0.023674796  0.0001240702  0.0  0.0  0.0237988662
194  0.0  0.0  0.0231374789  0.000121524  0.0  0.0  0.0232590029
195  0.0  0.0  0.0226118163  0.0001186137  0.0  0.0  0.02273043
196  0.0  0.0  0.0221005213  0.0001159615  0.0  0.0  0.0222164828
197  0.0  0.0  0.0216000048  0.000113474  0.0  0.0  0.0217134788
198  0.0  0.0  0.0211131516  0.0001108385  0.0  0.0  0.0212239901
199  0.0  0.0  0.0206403268  0.0001082863  0.0  0.0  0.0207486131
200  0.0  0.0  0.0201771409  0.0001060856  0.0  0.0  0.0202832265
201  0.0  0.0  0.01977282628  0.00010394036  0.0  0.0  0.01987676664
202  0.0  0.0  0.01936851166  0.00010179512  0.0  0.0  0.01947030678
203  0.0  0.0  0.01896419704  9.964988e-05  0.0  0.0  0.01906384692
204  0.0  0.0  0.01855988242  9.750464e-05  0.0  0.0  0.01865738706
205  0.0  0.0  0.0181555678  9.53594e-05  0.0  0.0  0.0182509272
206  0.0  0.0  0.01775125318  9.321416e-05  0.0  0.0  0.01784446734
207  0.0  0.0  0.01734693856  9.106892e-05  0.0  0.0  0.01743800748
