#m0                  CPMix_htt^2         dCPMix_htt^2        CPMix_hbb^2         dCPMix_hbb^2        CPMix_htt*hbb       dCPMix_htt*hbb      CPMix_hvv^2         dCPMix_hvv^2        CPMix_hvv*htt       dCPMix_hvv*htt      CPMix_hvv*hbb       dCPMix_hvv*hbb      CPMix_att^2         dCPMix_att^2        CPMix_att*htt       dCPMix_att*htt      CPMix_att*hbb       dCPMix_att*hbb      CPMix_att*hvv       dCPMix_att*hvv      CPMix_abb^2         dCPMix_abb^2        CPMix_abb*htt       dCPMix_abb*htt      CPMix_abb*hbb       dCPMix_abb*hbb      CPMix_abb*hvv       dCPMix_abb*hvv      CPMix_abb*att       dCPMix_abb*att      CPMix_ggf_htt^2     dCPMix_ggf_htt^2    CPMix_ggf_hbb^2     dCPMix_ggf_hbb^2    CPMix_ggf_htt*hbb   dCPMix_ggf_htt*hbb  CPMix_ggf_hvv^2     dCPMix_ggf_hvv^2    CPMix_ggf_hvv*htt   dCPMix_ggf_hvv*htt  CPMix_ggf_hvv*hbb   dCPMix_ggf_hvv*hbb  CPMix_ggf_att^2     dCPMix_ggf_att^2    CPMix_ggf_att*htt   dCPMix_ggf_att*htt  CPMix_ggf_att*hbb   dCPMix_ggf_att*hbb  CPMix_ggf_att*hvv   dCPMix_ggf_att*hvv  CPMix_ggf_abb^2     dCPMix_ggf_abb^2    CPMix_ggf_abb*htt   dCPMix_ggf_abb*htt  CPMix_ggf_abb*hbb   dCPMix_ggf_abb*hbb  CPMix_ggf_abb*hvv   dCPMix_ggf_abb*hvv  CPMix_ggf_abb*att   dCPMix_ggf_abb*att  CPMix_vbf_htt^2  dCPMix_vbf_htt^2  CPMix_vbf_hbb^2  dCPMix_vbf_hbb^2  CPMix_vbf_htt*hbb  dCPMix_vbf_htt*hbb  CPMix_vbf_hvv^2     dCPMix_vbf_hvv^2    CPMix_vbf_hvv*htt  dCPMix_vbf_hvv*htt  CPMix_vbf_hvv*hbb  dCPMix_vbf_hvv*hbb  CPMix_vbf_att^2  dCPMix_vbf_att^2  CPMix_vbf_att*htt  dCPMix_vbf_att*htt  CPMix_vbf_att*hbb  dCPMix_vbf_att*hbb  CPMix_vbf_att*hvv  dCPMix_vbf_att*hvv  CPMix_vbf_abb^2  dCPMix_vbf_abb^2  CPMix_vbf_abb*htt  dCPMix_vbf_abb*htt  CPMix_vbf_abb*hbb  dCPMix_vbf_abb*hbb  CPMix_vbf_abb*hvv  dCPMix_vbf_abb*hvv  CPMix_vbf_abb*att  dCPMix_vbf_abb*att  CPMix_bb_hbb^2      dCPMix_bb_hbb^2     CPMix_bb_abb^2      dCPMix_bb_abb^2     CP0_htt^2         dCP0_htt^2          CP0_hbb^2           dCP0_hbb^2          CP0_hvv^2       dCP0_hvv^2          CP0_htt*hvv       dCP0_htt*hvv        CP0_hbb*hvv         dCP0_hbb*hvv        CP0_htt*hbb         dCP0_htt*hbb        CP0_ggf_htt^2     dCP0_ggf_htt^2      CP0_ggf_hbb^2       dCP0_ggf_hbb^2      CP0_ggf_hvv^2     dCP0_ggf_hvv^2      CP0_ggf_htt*hvv     dCP0_ggf_htt*hvv    CP0_ggf_hbb*hvv     dCP0_ggf_hbb*hvv    CP0_ggf_htt*hbb     dCP0_ggf_htt*hbb    CP0_vbf_htt^2  dCP0_vbf_htt^2     CP0_vbf_hbb^2  dCP0_vbf_hbb^2     CP0_vbf_hvv^2     dCP0_vbf_hvv^2      CP0_vbf_htt*hvv     dCP0_vbf_htt*hvv    CP0_vbf_hbb*hvv  dCP0_vbf_hbb*hvv   CP0_vbf_htt*hbb  dCP0_vbf_htt*hbb   CP0_bb_hbb^2        dCP0_bb_hbb^2       
802                  6.04237766833e-07   6.47026016205e-08   2.10443920892e-09   8.81654845923e-12   -1.1832183784e-08   1.28286083326e-10   0.000624068381257   6.17838038272e-07   -8.1591187618e-07   1.43356099051e-08   5.6422348521e-09    2.46211337861e-10   6.1026452002e-07    6.55381628966e-08   -1.20546671067e-06  1.30238974039e-07   1.15677899656e-08   1.28240489639e-10   7.69093129897e-07   6.51926131675e-08   2.10535936997e-09   8.99838682679e-12   1.14368686354e-08   1.15128458518e-10   -1.13301842874e-10  2.02992778877e-12   -6.10231049704e-09  1.55993423224e-10   -1.18798808721e-08  1.1056703893e-10    6.04237766833e-07   6.47026016205e-08   8.14099646405e-11   2.06752392764e-12   -1.1832183784e-08   1.28286083326e-10   2.9615753846e-07    4.14073355058e-08   -8.15912211872e-07  1.43360589321e-08   5.64223255623e-09   2.461995571e-10     6.1026452002e-07    6.55381628966e-08   -1.20546671067e-06  1.30238974039e-07   1.15677899656e-08   1.28240489639e-10   7.69093243913e-07   6.51934411242e-08   8.24562632636e-11   2.10343785574e-12   1.14368686354e-08   1.15128458518e-10   -1.13301842874e-10  2.02992778877e-12   -6.10232426027e-09  1.55995400855e-10   -1.18798808721e-08  1.1056703893e-10    0.0              0.0               0.0              0.0               0.0                0.0                 0.000623749373397   6.17511879978e-07   0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 2.031907444e-09     2.01158836956e-12   2.031907444e-09     2.01158836956e-12   -0.0013855356248  -6.92767812402e-06  -2.2603882506e-06   -1.1301941253e-08   -0.29494125292  -0.0014747062646    -0.0037822861552  -1.8911430776e-05   -1.16578517494e-05  -5.82892587471e-08  2.54773332506e-05   -1.27386666253e-07  -0.0013855356248  -6.92767812402e-06  -2.6256131162e-07   -1.3128065581e-09   -0.0016543720272  -8.271860136e-06    0.00291398188154    -1.45699094077e-05  -1.16570622884e-05  -5.8285311442e-08   2.54770799116e-05   -1.27385399558e-07  0.0            1e-96              0.0            1e-96              -0.293286880893   -0.00146643440446   -0.00669626803674   -3.34813401837e-05  0.0              1e-96              0.0              1e-96              -1.99782693898e-06  -9.98913469491e-09  
803                  5.95951296481e-07   6.19327882608e-08   2.07293881873e-09   8.64680853208e-12   -1.16463503581e-08  1.29223490626e-10   0.000615539422298   6.09394428315e-07   -8.0233327324e-07   1.40472352541e-08   5.5525879327e-09    2.44176343084e-10   6.01861516928e-07   6.27179990938e-08   -1.18891001862e-06  1.246488063e-07     1.13889531199e-08   1.28154249381e-10   7.57162334378e-07   6.2513037743e-08    2.07384066388e-09   8.82460037485e-12   1.12569531162e-08   1.1582458318e-10    -1.11637557722e-10  2.04973330987e-12   -5.99842477914e-09  1.55485103624e-10   -1.1696030871e-08   1.11095662807e-10   5.95951296481e-07   6.19327882608e-08   8.01644687941e-11   2.08744208961e-12   -1.16463503581e-08  1.29223490626e-10   2.91425319506e-07   4.07334897801e-08   -8.02333597267e-07  1.40476705651e-08   5.55258596032e-09   2.44164380406e-10   6.01861516928e-07   6.27179990938e-08   -1.18891001862e-06  1.246488063e-07     1.13889531199e-08   1.28154249381e-10   7.57162428171e-07   6.25138152591e-08   8.11927170877e-11   2.12373657247e-12   1.12569531162e-08   1.1582458318e-10    -1.11637557722e-10  2.04973330987e-12   -5.99843929816e-09  1.55486729636e-10   -1.1696030871e-08   1.11095662807e-10   0.0              0.0               0.0              0.0               0.0                0.0                 0.000615225865905   6.09073607543e-07   0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 2.001611076e-09     1.98159496524e-12   2.001611076e-09     1.98159496524e-12   -0.0013911246267  -6.95562313352e-06  -2.2693979384e-06   -1.1346989692e-08   -0.29615277543  -0.00148076387715   -0.0037993868433  -1.89969342165e-05  -1.17094120616e-05  -5.85470603081e-08  2.55792259384e-05   -1.27896129692e-07  -0.0013911246267  -6.95562313352e-06  -2.6358337053e-07   -1.31791685265e-09  -0.0016608284958  -8.304142479e-06    0.00292547914146    -1.46273957073e-05  -1.17086200295e-05  -5.85431001475e-08  2.55789717705e-05   -1.27894858853e-07  0.0            1e-96              0.0            1e-96              -0.294491946934   -0.00147245973467   -0.00672486598476   -3.36243299238e-05  0.0              1e-96              0.0              1e-96              -2.00581456787e-06  -1.00290728394e-08  
804                  5.8766482613e-07    5.91629749012e-08   2.04143842854e-09   8.47706860492e-12   -1.14605169321e-08  1.30160897925e-10   0.000607010463339   6.00950818359e-07   -7.887546703e-07    1.37588606031e-08   5.46294101331e-09   2.42141348307e-10   5.93458513837e-07   5.9897835291e-08    -1.17235332656e-06  1.19058638561e-07   1.12101162742e-08   1.28068009123e-10   7.4523153886e-07    5.98334623185e-08   2.04232195778e-09   8.6508139229e-12    1.10770375969e-08   1.16520707841e-10   -1.0997327257e-10   2.06953883097e-12   -5.89453906123e-09  1.54976784024e-10   -1.151218087e-08    1.11624286683e-10   5.8766482613e-07    5.91629749012e-08   7.89189729477e-11   2.10736025157e-12   -1.14605169321e-08  1.30160897925e-10   2.86693100551e-07   4.00596440545e-08   -7.88754982663e-07  1.37592821981e-08   5.46293936441e-09   2.42129203712e-10   5.93458513837e-07   5.9897835291e-08    -1.17235332656e-06  1.19058638561e-07   1.12101162742e-08   1.28068009123e-10   7.45231612429e-07   5.98341893939e-08   7.99291709119e-11   2.14403528919e-12   1.10770375969e-08   1.16520707841e-10   -1.0997327257e-10   2.06953883097e-12   -5.89455433606e-09  1.54978058416e-10   -1.151218087e-08    1.11624286683e-10   0.0              0.0               0.0              0.0               0.0                0.0                 0.000606702358412   6.00635335108e-07   0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 1.971314708e-09     1.95160156092e-12   1.971314708e-09     1.95160156092e-12   -0.0013967136286  -6.98356814302e-06  -2.2784076262e-06   -1.1392038131e-08   -0.29736429794  -0.0014868214897    -0.0038164875314  -1.9082437657e-05   -1.17609723738e-05  -5.8804861869e-08   2.56811186262e-05   -1.28405593131e-07  -0.0013967136286  -6.98356814302e-06  -2.6460542944e-07   -1.3230271472e-09   -0.0016672849644  -8.33642482201e-06  0.00293697640138    -1.46848820069e-05  -1.17601777706e-05  -5.88008888528e-08  2.56808636294e-05   -1.28404318147e-07  0.0            1e-96              0.0            1e-96              -0.295697012976   -0.00147848506488   -0.00675346393278   -3.37673196639e-05  0.0              1e-96              0.0              1e-96              -2.01380219676e-06  -1.00690109838e-08  
805                  5.79378355779e-07   5.63931615416e-08   2.00993803834e-09   8.30732867776e-12   -1.12746835062e-08  1.31098305225e-10   0.00059848150438    5.92507208402e-07   -7.7517606736e-07   1.34704859521e-08   5.37329409391e-09   2.40106353529e-10   5.85055510745e-07   5.70776714882e-08   -1.1557966345e-06   1.13468470822e-07   1.10312794286e-08   1.27981768866e-10   7.33300743341e-07   5.71538868941e-08   2.01080325169e-09   8.47702747096e-12   1.08971220777e-08   1.17216832502e-10   -1.08308987419e-10  2.08934435206e-12   -5.79065334332e-09  1.54468464424e-10   -1.1328330869e-08   1.12152910559e-10   5.79378355779e-07   5.63931615416e-08   7.76734771013e-11   2.12727841354e-12   -1.12746835062e-08  1.31098305225e-10   2.81960881597e-07   3.93857983288e-08   -7.75176368058e-07  1.3470893831e-08    5.3732927685e-09    2.40094027018e-10   5.85055510745e-07   5.70776714882e-08   -1.1557966345e-06   1.13468470822e-07   1.10312794286e-08   1.27981768866e-10   7.33300796687e-07   5.71545635287e-08   7.8665624736e-11    2.16433400592e-12   1.08971220777e-08   1.17216832502e-10   -1.08308987419e-10  2.08934435206e-12   -5.79066937396e-09  1.54469387196e-10   -1.1328330869e-08   1.12152910559e-10   0.0              0.0               0.0              0.0               0.0                0.0                 0.000598178850919   5.92197062674e-07   0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 1.94101834e-09      1.9216081566e-12    1.94101834e-09      1.9216081566e-12    -0.0014023026305  -7.01151315252e-06  -2.287417314e-06    -1.143708657e-08    -0.29857582045  -0.00149287910225   -0.0038335882195  -1.91679410975e-05  -1.1812532686e-05   -5.90626634299e-08  2.5783011314e-05    -1.2891505657e-07   -0.0014023026305  -7.01151315252e-06  -2.6562748835e-07   -1.32813744175e-09  -0.001673741433   -8.368707165e-06    0.0029484736613     -1.47423683065e-05  -1.18117355116e-05  -5.90586775583e-08  2.57827554883e-05   -1.28913777442e-07  0.0            1e-96              0.0            1e-96              -0.296902079017   -0.00148451039509   -0.0067820618808    -3.3910309404e-05   0.0              1e-96              0.0              1e-96              -2.02178982565e-06  -1.01089491282e-08  
806                  5.71091885427e-07   5.3623348182e-08    1.97843764815e-09   8.1375887506e-12    -1.10888500802e-08  1.32035712524e-10   0.000589952545421   5.84063598445e-07   -7.6159746442e-07   1.31821113011e-08   5.28364717452e-09   2.38071358752e-10   5.76652507653e-07   5.42575076854e-08   -1.13923994244e-06  1.07878303084e-07   1.08524425829e-08   1.27895528608e-10   7.21369947822e-07   5.44743114696e-08   1.9792845456e-09    8.30324101901e-12   1.07172065584e-08   1.17912957163e-10   -1.06644702267e-10  2.10914987316e-12   -5.68676762542e-09  1.53960144824e-10   -1.11444808679e-08  1.12681534435e-10   5.71091885427e-07   5.3623348182e-08    7.64279812549e-11   2.1471965755e-12    -1.10888500802e-08  1.32035712524e-10   2.77228662642e-07   3.87119526032e-08   -7.61597753453e-07  1.3182505464e-08    5.28364617258e-09   2.38058850325e-10   5.76652507653e-07   5.42575076854e-08   -1.13923994244e-06  1.07878303084e-07   1.08524425829e-08   1.27895528608e-10   7.21369980945e-07   5.44749376636e-08   7.74020785601e-11   2.18463272265e-12   1.07172065584e-08   1.17912957163e-10   -1.06644702267e-10  2.10914987316e-12   -5.68678441186e-09  1.53960715976e-10   -1.11444808679e-08  1.12681534435e-10   0.0              0.0               0.0              0.0               0.0                0.0                 0.000589655343427   5.83758790239e-07   0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 1.910721972e-09     1.89161475228e-12   1.910721972e-09     1.89161475228e-12   -0.0014078916324  -7.03945816201e-06  -2.2964270018e-06   -1.1482135009e-08   -0.29978734296  -0.0014989367148    -0.0038506889076  -1.9253444538e-05   -1.18640929982e-05  -5.93204649911e-08  2.58849040018e-05   -1.29424520009e-07  -0.0014078916324  -7.03945816201e-06  -2.6664954726e-07   -1.3332477363e-09   -0.0016801979016  -8.400989508e-06    0.00295997092122    -1.47998546061e-05  -1.18632932527e-05  -5.93164662637e-08  2.58846473473e-05   -1.29423236736e-07  0.0            1e-96              0.0            1e-96              -0.298107145058   -0.00149053572529   -0.00681065982882   -3.40532991441e-05  0.0              1e-96              0.0              1e-96              -2.02977745454e-06  -1.01488872727e-08  
807                  5.62805415076e-07   5.08535348224e-08   1.94693725796e-09   7.96784882344e-12   -1.09030166543e-08  1.32973119824e-10   0.000581423586462   5.75619988489e-07   -7.4801886148e-07   1.28937366501e-08   5.19400025512e-09   2.36036363975e-10   5.68249504561e-07   5.14373438826e-08   -1.12268325038e-06  1.02288135345e-07   1.06736057372e-08   1.2780928835e-10    7.09439152303e-07   5.17947360451e-08   1.94776583951e-09   8.12945456707e-12   1.05372910392e-08   1.18609081825e-10   -1.04980417115e-10  2.12895539426e-12   -5.58288190751e-09  1.53451825223e-10   -1.09606308669e-08  1.13210158312e-10   5.62805415076e-07   5.08535348224e-08   7.51824854085e-11   2.16711473747e-12   -1.09030166543e-08  1.32973119824e-10   2.72496443688e-07   3.80381068775e-08   -7.48019138848e-07  1.2894117097e-08    5.19399957667e-09   2.36023673631e-10   5.68249504561e-07   5.14373438826e-08   -1.12268325038e-06  1.02288135345e-07   1.06736057372e-08   1.2780928835e-10    7.09439165203e-07   5.17953117984e-08   7.61385323842e-11   2.20493143937e-12   1.05372910392e-08   1.18609081825e-10   -1.04980417115e-10  2.12895539426e-12   -5.58289944976e-09  1.53452044757e-10   -1.09606308669e-08  1.13210158312e-10   0.0              0.0               0.0              0.0               0.0                0.0                 0.000581131835934   5.75320517804e-07   0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 1.880425604e-09     1.86162134796e-12   1.880425604e-09     1.86162134796e-12   -0.0014134806343  -7.06740317151e-06  -2.3054366896e-06   -1.1527183448e-08   -0.30099886547  -0.00150499432735   -0.0038677895957  -1.93389479785e-05  -1.19156533104e-05  -5.95782665521e-08  2.59867966896e-05   -1.29933983448e-07  -0.0014134806343  -7.06740317151e-06  -2.6767160617e-07   -1.33835803085e-09  -0.0016866543702  -8.43327185101e-06  0.00297146818114    -1.48573409057e-05  -1.19148509938e-05  -5.95742549692e-08  2.59865392062e-05   -1.29932696031e-07  0.0            1e-96              0.0            1e-96              -0.2993122111     -0.0014965610555    -0.00683925777684   -3.41962888842e-05  0.0              1e-96              0.0              1e-96              -2.03776508343e-06  -1.01888254172e-08  
808                  5.54518944724e-07   4.80837214627e-08   1.91543686777e-09   7.79810889628e-12   -1.07171832283e-08  1.33910527124e-10   0.000572894627503   5.67176378532e-07   -7.3444025854e-07   1.26053619992e-08   5.10435333573e-09   2.34001369198e-10   5.59846501469e-07   4.86171800797e-08   -1.10612655832e-06  9.66979676057e-08   1.04947688915e-08   1.27723048093e-10   6.97508356784e-07   4.91151606206e-08   1.91624713342e-09   7.95566811512e-12   1.03573755199e-08   1.19305206486e-10   -1.03316131963e-10  2.14876091536e-12   -5.47899618961e-09  1.52943505623e-10   -1.07767808659e-08  1.13738782188e-10   5.54518944724e-07   4.80837214627e-08   7.39369895621e-11   2.18703289943e-12   -1.07171832283e-08  1.33910527124e-10   2.67764224733e-07   3.73642611518e-08   -7.34440524243e-07  1.260572873e-08     5.10435298076e-09   2.33988496937e-10   5.59846501469e-07   4.86171800797e-08   -1.10612655832e-06  9.66979676057e-08   1.04947688915e-08   1.27723048093e-10   6.97508349461e-07   4.91156859333e-08   7.48749862083e-11   2.2252301561e-12    1.03573755199e-08   1.19305206486e-10   -1.03316131963e-10  2.14876091536e-12   -5.47901448766e-09  1.52943373537e-10   -1.07767808659e-08  1.13738782188e-10   0.0              0.0               0.0              0.0               0.0                0.0                 0.000572608328442   5.66882245369e-07   0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 1.850129236e-09     1.83162794364e-12   1.850129236e-09     1.83162794364e-12   -0.0014190696362  -7.09534818102e-06  -2.3144463774e-06   -1.1572231887e-08   -0.30221038798  -0.0015110519399    -0.0038848902838  -1.94244514189e-05  -1.19672136226e-05  -5.9836068113e-08   2.60886893774e-05   -1.30443446887e-07  -0.0014190696362  -7.09534818102e-06  -2.6869366508e-07   -1.3434683254e-09   -0.0016931108388  -8.46555419401e-06  0.00298296544106    -1.49148272053e-05  -1.19664087349e-05  -5.98320436747e-08  2.60884310651e-05   -1.30442155325e-07  0.0            1e-96              0.0            1e-96              -0.300517277141   -0.0015025863857    -0.00686785572486   -3.43392786243e-05  0.0              1e-96              0.0              1e-96              -2.04575271232e-06  -1.02287635616e-08  
809                  5.46232474373e-07   4.53139081031e-08   1.88393647757e-09   7.62836896913e-12   -1.05313498024e-08  1.34847934423e-10   0.000564365668544   5.58732768575e-07   -7.20861655601e-07  1.23169873482e-08   5.01470641633e-09   2.31966374421e-10   5.51443498378e-07   4.57970162769e-08   -1.08956986626e-06  9.11077998668e-08   1.03159320458e-08   1.27636807835e-10   6.85577561266e-07   4.64355851962e-08   1.88472842733e-09   7.78188166317e-12   1.01774600007e-08   1.20001331147e-10   -1.01651846812e-10  2.16856643646e-12   -5.3751104717e-09   1.52435186023e-10   -1.05929308648e-08  1.14267406064e-10   5.46232474373e-07   4.53139081031e-08   7.26914937157e-11   2.2069510614e-12    -1.05313498024e-08  1.34847934423e-10   2.63032005779e-07   3.66904154262e-08   -7.20861909638e-07  1.2317340363e-08    5.01470638484e-09   2.31953320243e-10   5.51443498378e-07   4.57970162769e-08   -1.08956986626e-06  9.11077998668e-08   1.03159320458e-08   1.27636807835e-10   6.85577533719e-07   4.64360600681e-08   7.36114400325e-11   2.24552887282e-12   1.01774600007e-08   1.20001331147e-10   -1.01651846812e-10  2.16856643646e-12   -5.37512952555e-09  1.52434702317e-10   -1.05929308648e-08  1.14267406064e-10   0.0              0.0               0.0              0.0               0.0                0.0                 0.000564084820949   5.58443972935e-07   0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 1.819832868e-09     1.80163453932e-12   1.819832868e-09     1.80163453932e-12   -0.0014246586381  -7.12329319052e-06  -2.3234560652e-06   -1.1617280326e-08   -0.30342191049  -0.00151710955245   -0.0039019909719  -1.95099548595e-05  -1.20187739348e-05  -6.0093869674e-08   2.61905820652e-05   -1.30952910326e-07  -0.0014246586381  -7.12329319052e-06  -2.6971572399e-07   -1.34857861995e-09  -0.0016995673074  -8.497836537e-06    0.00299446270098    -1.49723135049e-05  -1.2017966476e-05   -6.00898323802e-08  2.6190322924e-05    -1.3095161462e-07   0.0            1e-96              0.0            1e-96              -0.301722343183   -0.00150861171591   -0.00689645367288   -3.44822683644e-05  0.0              1e-96              0.0              1e-96              -2.05374034121e-06  -1.02687017061e-08  
810                  5.37946004022e-07   4.25440947435e-08   1.85243608738e-09   7.45862904197e-12   -1.03455163764e-08  1.35785341723e-10   0.000555836709584   5.50289158618e-07   -7.07283052661e-07  1.20286126972e-08   4.92505949694e-09   2.29931379644e-10   5.43040495286e-07   4.29768524741e-08   -1.0730131742e-06   8.55176321279e-08   1.01370952001e-08   1.27550567577e-10   6.73646765747e-07   4.37560097717e-08   1.85320972123e-09   7.60809521123e-12   9.99754448146e-09   1.20697455808e-10   -9.99875616598e-11  2.18837195756e-12   -5.27122475379e-09  1.51926866423e-10   -1.04090808638e-08  1.14796029941e-10   5.37946004022e-07   4.25440947435e-08   7.14459978693e-11   2.22686922336e-12   -1.03455163764e-08  1.35785341723e-10   2.58299786824e-07   3.60165697005e-08   -7.07283295033e-07  1.20289519959e-08   4.92505978893e-09   2.29918143549e-10   5.43040495286e-07   4.29768524741e-08   -1.0730131742e-06   8.55176321279e-08   1.01370952001e-08   1.27550567577e-10   6.73646717977e-07   4.3756434203e-08    7.23478938566e-11   2.26582758955e-12   9.99754448146e-09   1.20697455808e-10   -9.99875616598e-11  2.18837195756e-12   -5.27124456345e-09  1.51926031097e-10   -1.04090808638e-08  1.14796029941e-10   0.0              0.0               0.0              0.0               0.0                0.0                 0.000555561313457   5.500057005e-07     0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 1.7895365e-09       1.771641135e-12     1.7895365e-09       1.771641135e-12     -0.00143024764    -7.15123820002e-06  -2.332465753e-06    -1.1662328765e-08   -0.304633433    -0.001523167165     -0.00391909166    -1.95954583e-05     -1.2070334247e-05   -6.03516712351e-08  2.6292474753e-05    -1.31462373765e-07  -0.00143024764    -7.15123820002e-06  -2.707377829e-07    -1.3536889145e-09   -0.001706023776   -8.53011888001e-06  0.0030059599609     -1.50297998045e-05  -1.20695242171e-05  -6.03476210857e-08  2.62922147829e-05   -1.31461073914e-07  0.0            1e-96              0.0            1e-96              -0.302927409224   -0.00151463704612   -0.0069250516209    -3.46252581045e-05  0.0              1e-96              0.0              1e-96              -2.0617279701e-06   -1.03086398505e-08  
811                  5.2965953367e-07    3.97742813839e-08   1.82093569719e-09   7.28888911481e-12   -1.01596829505e-08  1.36722749022e-10   0.000547307750625   5.41845548662e-07   -6.93704449721e-07  1.17402380462e-08   4.83541257754e-09   2.27896384867e-10   5.34637492194e-07   4.01566886713e-08   -1.05645648214e-06  7.9927464389e-08    9.95825835444e-09   1.2746432732e-10    6.61715970228e-07   4.10764343472e-08   1.82169101514e-09   7.43430875928e-12   9.81762896221e-09   1.2139358047e-10    -9.83232765081e-11  2.20817747865e-12   -5.16733903589e-09  1.51418546823e-10   -1.02252308627e-08  1.15324653817e-10   5.2965953367e-07    3.97742813839e-08   7.02005020229e-11   2.24678738533e-12   -1.01596829505e-08  1.36722749022e-10   2.5356756787e-07    3.53427239748e-08   -6.93704680428e-07  1.17405636289e-08   4.83541319302e-09   2.27882966855e-10   5.34637492194e-07   4.01566886713e-08   -1.05645648214e-06  7.9927464389e-08    9.95825835444e-09   1.2746432732e-10    6.61715902235e-07   4.10768083378e-08   7.10843476807e-11   2.28612630628e-12   9.81762896221e-09   1.2139358047e-10    -9.83232765081e-11  2.20817747865e-12   -5.16735960135e-09  1.51417359878e-10   -1.02252308627e-08  1.15324653817e-10   0.0              0.0               0.0              0.0               0.0                0.0                 0.000547037805964   5.41567428065e-07   0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0              0.0               0.0                0.0                 0.0                0.0                 0.0                0.0                 0.0                0.0                 1.759240132e-09     1.74164773068e-12   1.759240132e-09     1.74164773068e-12   -0.0014358366419  -7.17918320951e-06  -2.3414754408e-06   -1.1707377204e-08   -0.30584495551  -0.00152922477755   -0.0039361923481  -1.96809617405e-05  -1.21218945592e-05  -6.06094727962e-08  2.63943674408e-05   -1.31971837204e-07  -0.0014358366419  -7.17918320951e-06  -2.7175984181e-07   -1.35879920905e-09  -0.0017124802446  -8.562401223e-06    0.00301745722082    -1.50872861041e-05  -1.21210819582e-05  -6.06054097911e-08  2.63941066418e-05   -1.31970533209e-07  0.0            1e-96              0.0            1e-96              -0.304132475265   -0.00152066237633   -0.00695364956892   -3.47682478446e-05  0.0              1e-96              0.0              1e-96              -2.06971559899e-06  -1.0348577995e-08   
